question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error,pred_rows_count,gold_rows_count,pred_rows_preview,gold_rows_preview
11,transaction_enose,SELECT MAX(date_time) AS transaksi_terakhir FROM transaction_enose,"SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id IN ('device_id', 'device_id') AND type = 'e-nose'",False,False,True,True,False,True,True,mismatch,0.242,0.244,,,,1,1,0,2026-04-08 10:23:28
12,transaction_enose,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',SELECT t.* FROM transaction_enose t JOIN activity_log a ON t.device_id = a.device_id WHERE DATE(t.timestamp_col) BETWEEN '2025-01-10' AND '2025-01-12',False,False,False,True,False,False,True,pred_error,0.262,1.256,"(pymysql.err.ProgrammingError) (1146, ""Table 'endpoint.activity_log' doesn't exist"")
[SQL: SELECT t.* FROM transaction_enose t JOIN activity_log a ON t.device_id = a.device_id WHERE DATE(t.timestamp_col) BETWEEN '2025-01-10' AND '2025-01-12']
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1146, ""Table 'endpoint.activity_log' doesn't exist"")
[SQL: SELECT * FROM (SELECT t.* FROM transaction_enose t JOIN activity_log a ON t.device_id = a.device_id WHERE DATE(t.timestamp_col) BETWEEN '2025-01-10' AND '2025-01-12') AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,66,,"1 | e-nose_2 | 2026-04-08 10:18:15 | greentea | [{""MQ9"":149.42},{""MQ4"":261.7},{""TGS2602"":84.44},{""MQ6"":154.18},{""MQ5"":454.56},{""TGS2620"":75.47},{""MQ138"":372.19},{""MQ3"":151.35},{""TGS822"":28.64},{""MQ7"":199.39}] | [{""Class"":""Baik"",""Score"":[50.2],""Multiclass"":[""A""]}] || 1 | e-nose_2 | 2026-04-08 10:23:28 | greentea | [{""MQ9"":235.29},{""MQ4"":286.73},{""TGS2602"":86.73},{""MQ6"":233.96},{""MQ5"":401.82},{""TGS2620"":93.21},{""MQ138"":380.38},{""MQ3"":170.82},{""TGS822"":31.73},{""MQ7"":117.65}] | [{""Class"":""Baik"",""Sco..."
13,transaction_enose,"SELECT MIN(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS min_score FROM transaction_enose",SELECT COUNT(*) AS total FROM measurements WHERE score > (SELECT AVG(score) FROM measurements) ORDER BY score DESC LIMIT 50,False,False,False,True,False,False,True,pred_error,0.263,0.377,"(pymysql.err.ProgrammingError) (1146, ""Table 'endpoint.measurements' doesn't exist"")
[SQL: SELECT COUNT(*) AS total FROM measurements WHERE score > (SELECT AVG(score) FROM measurements) ORDER BY score DESC LIMIT 50]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1146, ""Table 'endpoint.measurements' doesn't exist"")
[SQL: SELECT * FROM (SELECT COUNT(*) AS total FROM measurements WHERE score > (SELECT AVG(score) FROM measurements) ORDER BY score DESC LIMIT 50) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,1,,0.00
14,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC",SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'device_id' AND type = 'e-nose',False,False,True,True,False,True,True,mismatch,0.213,0.28,,,,1,5,0,10.251.251.172:8080 | 1 || e-nose_1 | 228 || e-nose_1/1.0 | 1
15,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Class:Baik%' THEN 1 ELSE 0 END) AS total_baik, SUM(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 ELSE 0 END) AS total_cacat_mutu FROM transaction_enose","SELECT COUNT(*) AS total_transaksi FROM transaction_enose WHERE device_id IN ('Baik', 'Cacat Mutu') ORDER BY type ASC",False,False,True,True,False,True,True,mismatch,0.196,0.304,,,,1,1,0,0 | 20
16,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Multiclass:A%' THEN 1 ELSE 0 END) AS A, SUM(CASE WHEN value LIKE '%Multiclass:B%' THEN 1 ELSE 0 END) AS B, SUM(CASE WHEN value LIKE '%Multiclass:C%' THEN 1 ELSE 0 END) AS C, SUM(CASE WHEN value LIKE '%Multiclass:D%' THEN 1 ELSE 0 END) AS D, SUM(CASE WHEN value LIKE '%Multiclass:E%' THEN 1 ELSE 0 END) AS E FROM transaction_enose",SELECT COUNT(*) AS total FROM transaction_enose GROUP BY device_id HAVING count(*) > 5,False,False,True,True,False,True,True,mismatch,0.295,0.537,,,,1,1,228,0 | 0 | 0 | 0 | 0
17,transaction_enose,"SELECT type, AVG(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS avg_score FROM transaction_enose GROUP BY type ORDER BY avg_score DESC","SELECT COUNT(*) AS total_score, SUM(score) AS total_score_sum FROM measurements WHERE type IN ('teh') GROUP BY type",False,False,False,True,False,False,True,pred_error,0.416,0.546,"(pymysql.err.ProgrammingError) (1146, ""Table 'endpoint.measurements' doesn't exist"")
[SQL: SELECT COUNT(*) AS total_score, SUM(score) AS total_score_sum FROM measurements WHERE type IN ('teh') GROUP BY type]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1146, ""Table 'endpoint.measurements' doesn't exist"")
[SQL: SELECT * FROM (SELECT COUNT(*) AS total_score, SUM(score) AS total_score_sum FROM measurements WHERE type IN ('teh') GROUP BY type) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,1,,greentea | 0.000000
18,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1","SELECT device_id, COUNT(*) AS total FROM transaction_enose WHERE type = 'data_sent' AND value IS NOT NULL GROUP BY device_id ORDER BY total DESC LIMIT 50",False,False,True,True,False,True,True,mismatch,0.632,0.471,,,,0,1,,e-nose_1 | 228
19,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 GROUP BY tanggal ORDER BY tanggal",SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'device_e_nose_1' AND date_time >= '2025-07-01' AND date_time <= '2025-07-31' ORDER BY date_time DESC LIMIT 1,False,False,True,True,False,True,True,mismatch,0.239,0.433,,,,1,2,0,2025-07-04 | 8 || 2025-07-07 | 2
20,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY tanggal ORDER BY total DESC LIMIT 1","SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id IN ('device_id', 'device_id') AND date_time = DATE_SUB(CURDATE(), INTERVAL 1 DAY)",False,False,True,True,False,True,True,mismatch,0.245,0.316,,,,1,1,0,2025-06-25 | 21
21,transaction_enose,"SELECT ROUND(COUNT(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 END) * 100.0 / COUNT(*), 2) AS persen_cacat_mutu FROM transaction_enose","SELECT SUM(CASE WHEN type = 'Cacat Mutu' THEN value ELSE 0 END) AS percentage_CacatMutu FROM transaction_enose WHERE device_id IN ('device1', 'device2')",False,False,True,True,False,True,True,mismatch,0.22,0.284,,,,1,1,None,8.58
22,transaction_enose,"SELECT DATE_FORMAT(date_time, '%Y-%m') AS bulan, COUNT(*) AS total FROM transaction_enose GROUP BY bulan HAVING total > 20 ORDER BY bulan",SELECT SUM(CASE WHEN type = 'e-nose' THEN date_time ELSE 0 END) AS total_e_nose FROM transaction_enose WHERE device_id = 'X001' AND value > 20,False,False,True,True,False,True,True,mismatch,0.232,0.353,,,,1,3,None,2025-02 | 80 || 2025-05 | 82 || 2025-06 | 36
23,transaction_enose,SELECT * FROM transaction_enose WHERE DATE(date_time) = (SELECT DATE(date_time) FROM transaction_enose GROUP BY DATE(date_time) ORDER BY COUNT(*) DESC LIMIT 1),SELECT SUM(CASE WHEN date_time = NOW() THEN 1 ELSE 0 END) AS total_transaksi FROM transaction_enose WHERE device_id = 'device_id_terjadi',False,False,True,True,False,True,True,mismatch,0.24,0.808,,,,1,21,None,"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk | e-nose_1 | 2025-06-25 09:30:27 | greentea | [{""MQ3"":531.5666666667,""TGS822"":41.3,""TGS2602"":56.0666666667,""MQ5"":56.1666666667,""MQ138"":390.6833333333,""TGS2620"":83.3166666667}] | {""0"":{""Class"":""Baik"",""Score"":[48.6],""Multiclass"":[""C""]}} || eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1..."
24,transaction_object_detection,SELECT * FROM transaction_object_detection,"SELECT detection_time, type, value FROM transaction_object_detection",False,False,True,True,False,True,True,mismatch,29.157,30.97,,,,5496,5496,2025-02-19 13:09:43 | bicycle | 15 || 2025-02-19 13:09:43 | bus | 3 || 2025-02-19 13:09:43 | car | 5,2025-02-19 13:09:43 | bicycle | 15 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:09:43 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLC...
25,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,SELECT * FROM transaction_object_detection WHERE detection_time BETWEEN '2025-01-01' AND '2025-01-31' ORDER BY detection_time DESC LIMIT 10,False,False,True,True,False,True,True,mismatch,1.298,1.591,,,,0,10,,2025-07-07 10:05:53 | refrigerator | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:03 | refrigerator | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:13 | refrigerator | 1 | e...
26,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,SELECT * FROM transaction_object_detection WHERE detection_time > NOW() AND detection_time < DATE('2025-01-31'),False,False,True,True,False,True,True,mismatch,2.241,1.231,,,,0,1,,2025-07-07 10:06:44 | dosen-staff | 2 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk
27,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,"SELECT detection_time, type, value FROM transaction_object_detection WHERE detection_time BETWEEN '2025-01-01' AND '2025-01-31'",False,False,True,True,False,True,True,mismatch,1.985,1.579,,,,0,1,,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk
28,transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,"SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time BETWEEN DATE_SUB(NOW(), INTERVAL 1 DAY) AND NOW()",False,False,True,True,False,True,True,mismatch,1.516,1.704,,,,1,48,0,backpack || baseball glove || bed
29,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE type = 'car',SELECT * FROM transaction_object_detection WHERE detection_time = '2025-01-01' AND type = 'car',False,False,True,True,False,True,True,mismatch,2.176,2.442,,,,0,6,,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...
30,transaction_object_detection,SELECT COUNT(*) AS total_record FROM transaction_object_detection WHERE type = 'bus',SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',True,True,True,True,False,True,True,match,1.226,1.308,,,,1,1,5,5
31,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE value < 5,"SELECT detection_time, COUNT(*) as total FROM transaction_object_detection WHERE type = 'nilai' AND value = 5 ORDER BY detection_time DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,1.384,28.904,,,,1,5033,None | 0,2025-02-19 13:09:43 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...
32,transaction_object_detection,SELECT MAX(detection_time) AS deteksi_terakhir FROM transaction_object_detection,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time > CURRENT_DATE(),False,False,True,True,False,True,True,mismatch,1.273,1.448,,,,1,1,0,2025-07-07 10:06:44
33,transaction_object_detection,SELECT MIN(value) AS min_objek FROM transaction_object_detection,SELECT MIN(detection_time) AS detection_time FROM transaction_object_detection WHERE type = 'objekt',False,False,True,True,False,True,True,mismatch,1.301,1.729,,,,1,1,None,1
34,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC",SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'jenis',False,False,True,True,False,True,True,mismatch,1.218,2.473,,,,1,48,0,backpack | 108 || baseball glove | 1 || bed | 53
35,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC",SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'deteksi',False,False,True,True,False,True,True,mismatch,1.201,1.976,,,,1,48,0,backpack | 60 || baseball glove | 1 || bed | 24
36,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal ORDER BY tanggal",SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time BETWEEN DATE(NOW()) AND NOW(),False,False,True,True,False,True,True,mismatch,1.273,2.448,,,,1,24,0,2025-02-19 | 179 || 2025-02-20 | 3 || 2025-04-14 | 314
37,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam",SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time BETWEEN '2025-02-19' AND '2025-02-20',False,False,True,True,False,True,True,mismatch,1.261,1.406,,,,1,2,14,13 | 177 || 14 | 2
38,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, type, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal, type ORDER BY tanggal, type",SELECT COUNT(*) AS total_detections FROM transaction_object_detection WHERE detection_time = DATE(CURRENT_DATE),False,False,True,True,False,True,True,mismatch,1.354,3.989,,,,1,220,0,2025-02-19 | bicycle | 45 || 2025-02-19 | bus | 9 || 2025-02-19 | car | 15
39,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1","SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type IN ('value', 'user_key') AND detection_time BETWEEN DATE_SUB(NOW(), INTERVAL 1 DAY) AND NOW()",False,False,True,True,False,True,True,mismatch,1.38,2.324,,,,1,1,0,mahasiswa | 3968
40,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC LIMIT 1","SELECT detection_time, type FROM transaction_object_detection WHERE value = 1",False,False,True,True,False,True,True,mismatch,13.222,2.185,,,,2929,1,2025-02-19 14:51:11 | dosen-staff || 2025-02-19 14:51:11 | mahasiswa || 2025-02-20 14:59:12 | mahasiswa,mahasiswa | 2061
41,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY jam ORDER BY total DESC LIMIT 1","SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'people' AND detection_time > DATEADD(day, -10, NOW()) ORDER BY total DESC LIMIT 50",False,False,False,True,False,False,True,pred_error,0.244,1.342,"(pymysql.err.OperationalError) (1305, 'FUNCTION endpoint.DATEADD does not exist')
[SQL: SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'people' AND detection_time > DATEADD(day, -10, NOW()) ORDER BY total DESC LIMIT 50]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1305, 'FUNCTION endpoint.DATEADD does not exist')
[SQL: SELECT * FROM (SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'people' AND detection_time > DATEADD(day, -10, NOW()) ORDER BY total DESC LIMIT 50) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,1,,13 | 108
