question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
15,transaction_enose,Tampilkan jumlah transaksi e-nose dengan klasifikasi Baik dan Cacat Mutu secara bersamaan,SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'Baik' AND data_send IS NOT NULL AND value IS NOT NULL AND (data_send LIKE '%Cacat Mutu%' OR data_send LIKE '%Kosong%') AND (value IS NULL OR value != ''),transaction_enose,0.57,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:08.656109
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?","SELECT COUNT(*) AS total FROM transaction_enose WHERE type IN ('A', 'B', 'C', 'D', 'E')",transaction_enose,0.2901,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:08.947694
17,transaction_enose,Berapa rata-rata score per jenis teh?,"SELECT 'teh' AS category, AVG(value) AS average FROM transaction_enose WHERE type = 'teh' GROUP BY category ORDER BY average DESC LIMIT 50",transaction_enose,0.3774,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:09.325115
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,"SELECT device_id, COUNT(*) AS total FROM transaction_enose WHERE type = 'data_send' GROUP BY device_id ORDER BY total DESC LIMIT 1",transaction_enose,0.3499,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:09.675012
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 ORDER BY date_time DESC LIMIT 50,transaction_enose,0.514,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:10.188963
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,SELECT COUNT(*) AS total FROM transaction_enose WHERE date_time = '2021-07-25',transaction_enose,0.2766,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:10.465540
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,SELECT COUNT(*) / COUNT(CASE WHEN type = 'Cacat Mutu' THEN 1 ELSE 0 END) AS percentage FROM transaction_enose WHERE data_send IS NOT NULL AND value IS NOT NULL,transaction_enose,0.4534,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:10.919475
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,"SELECT DATE(transaction_enose.date_time) AS bulan, COUNT(*) AS total FROM transaction_enose WHERE value IS NOT NULL GROUP BY transaction_enose.bulan ORDER BY total DESC",transaction_enose,0.439,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:11.358495
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,SELECT transaction_enose.* FROM transaction_enose WHERE date_time >= '2021-01-01' ORDER BY COUNT(transaction_enose.id) DESC LIMIT 50,transaction_enose,0.4391,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:11.797630
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT * FROM transaction_object_detection WHERE type = 'detection',transaction_object_detection,0.2264,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:12.024028
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT * FROM transaction_object_detection WHERE detection_time > CURDATE() - INTERVAL '1 day' ORDER BY detection_time DESC LIMIT 10,transaction_object_detection,0.3334,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:12.357473
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,SELECT * FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection WHERE type = 'detected' AND device_id = 'device_id'),transaction_object_detection,0.3952,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:12.753156
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,SELECT * FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection),transaction_object_detection,0.279,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:13.032153
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT DISTINCT type FROM transaction_object_detection WHERE detection_time IS NOT NULL ORDER BY type ASC LIMIT 100,transaction_object_detection,0.2918,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:13.323935
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',transaction_object_detection,0.1956,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:13.519581
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',transaction_object_detection,0.1992,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:13.718796
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT * FROM transaction_object_detection WHERE value < 5 AND detection_time BETWEEN '2023-01-01' AND '2023-12-31' ORDER BY detection_time DESC LIMIT 50,transaction_object_detection,0.5081,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:14.226852
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT detection_time AS last_detection_time FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,0.2791,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:14.505919
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,SELECT MIN(value) AS min_detection FROM transaction_object_detection WHERE type = 'detection' AND detection_time >= CURDATE() - INTERVAL 1 YEAR,transaction_object_detection,0.3518,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:14.857694
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT detection_time, type, COUNT(detection_time) AS total FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.2899,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:15.147636
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,"SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type IN ('detection', 'tracking')",transaction_object_detection,0.2367,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:15.384378
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE YEAR(detection_time) = 2024 AND MONTH(detection_time) = 1 GROUP BY detection_time ORDER BY detection_time DESC LIMIT 365,transaction_object_detection,0.5204,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:15.908066
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time >= '2025-02-19 00:00:00' AND detection_time < '2025-03-01 00:00:00',transaction_object_detection,0.5488,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:16.456821
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT type, COUNT(detection_time) AS total_per_day FROM transaction_object_detection WHERE detection_time >= CURDATE() - INTERVAL 1 DAY GROUP BY type",transaction_object_detection,0.3937,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:16.850556
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,"SELECT detection_time, type, COUNT(*) AS total FROM transaction_object_detection WHERE type = 'OBJECT' GROUP BY type ORDER BY total DESC LIMIT 1",transaction_object_detection,0.3886,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:17.239113
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,"SELECT detection_time, type, COUNT(*) AS total FROM transaction_object_detection WHERE type NOT NULL AND device_id IS NOT NULL GROUP BY type ORDER BY total DESC LIMIT 1",transaction_object_detection,0.4008,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:17.639954
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,"SELECT detection_time, COUNT(*) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY detection_time ORDER BY total DESC LIMIT 1",transaction_object_detection,0.3539,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:17.993888
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, COUNT(*) AS total, (COUNT(*)/ (SELECT SUM(count) FROM (SELECT device_id as count, type as value FROM transaction_object_detection GROUP BY type))) * 100 AS percentage FROM (SELECT DISTINCT type, detection_time, user_key, device_id FROM transaction_object_detection UNION ALL SELECT 'transaction_enose', timestamp, '', '' FROM transaction_enose) as t1",transaction_object_detection,0.8348,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:18.828649
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'edge_1' AND detection_time IS NOT NULL,transaction_object_detection,0.2776,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:19.106292
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,"SELECT user_key, device_id FROM transaction_enose WHERE NOT EXISTS (SELECT 1 FROM transaction_object_detection WHERE detection_time = '2023-07-25' AND type = 'e-nose')","transaction_enose, transaction_object_detection",0.4961,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:19.602381
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,"SELECT COUNT(*) AS total FROM (SELECT user_key, SUM(value) AS total_transactions FROM transaction_enose JOIN transaction_object_detection ON transaction_enose.device_id = transaction_object_detection.device_id GROUP BY user_key) AS transactions_per_day WHERE YEAR(detection_time) = YEAR(NOW()) AND MONTH(detection_time) = MONTH(NOW()) ORDER BY detection_time DESC LIMIT 1","transaction_enose, transaction_object_detection",0.9609,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:55:20.563285
