question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,SELECT CAST(SUM(CASE WHEN data_send ~ 'Cacat Mutu' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) AS percentage_cacat_mutu FROM transaction_enose WHERE type = 'Cacat Mutu',transaction_enose,0.6967,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:14.554841
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,SELECT DATE(date_time) FROM transaction_enose WHERE value > 20,transaction_enose,0.4005,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:14.955372
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,SELECT * FROM transaction_enose WHERE date_time BETWEEN '2023-10-26' AND '2023-10-27' ORDER BY value DESC LIMIT 50,transaction_enose,0.5952,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:15.550555
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT * FROM transaction_object_detection,transaction_object_detection,0.4475,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:15.998035
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,transaction_object_detection,0.4654,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:16.463478
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,0.4249,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:16.888371
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,"SELECT detection_time, type FROM transaction_object_detection WHERE value > 1000000 ORDER BY detection_time DESC LIMIT 1",transaction_object_detection,0.5251,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:17.413500
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT type FROM transaction_object_detection WHERE detection_time = '2023-10-26',transaction_object_detection,0.4665,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:17.880026
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',transaction_object_detection,0.4023,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:18.282362
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT * FROM transaction_object_detection WHERE type = 'bus' AND value = 100,transaction_object_detection,0.4661,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:18.748429
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT * FROM transaction_object_detection WHERE value < 5,transaction_object_detection,0.4544,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:19.203292
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT detection_time FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,0.4547,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:19.658035
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,SELECT MIN(value) FROM transaction_object_detection WHERE detection_time = '2023-10-26',transaction_object_detection,0.5098,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:20.167859
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.4773,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:20.645165
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'detection',transaction_object_detection,0.4405,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:21.085657
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,SELECT SUM(value) AS total_objects FROM transaction_object_detection WHERE detection_time >= DATE(NOW()) AND detection_time < DATE(NOW() + INTERVAL 1 DAY),transaction_object_detection,0.5516,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:21.637800
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,SELECT SUM(value) AS total_objects FROM transaction_object_detection WHERE detection_time = '192025' AND type = 'OBJECT' ORDER BY detection_time DESC LIMIT 50,transaction_object_detection,0.5842,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:22.222645
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT type, SUM(value) AS total_detection FROM transaction_object_detection GROUP BY type ORDER BY total_detection DESC",transaction_object_detection,0.5663,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:22.788975
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,SELECT type FROM transaction_object_detection WHERE value = (SELECT MAX(value) FROM transaction_object_detection),transaction_object_detection,0.4742,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:23.263162
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,SELECT type FROM transaction_object_detection WHERE value > 0 ORDER BY value DESC LIMIT 1,transaction_object_detection,0.4681,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:23.731793
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,SELECT detection_time FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,0.4256,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:24.157372
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, CAST(SUM(value) AS REAL) * 100 / COUNT(*) AS percentage FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.6122,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:24.770176
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,SELECT `value` FROM transaction_object_detection WHERE `device_id` = 'edge_1' GROUP BY `type` ORDER BY `value` DESC LIMIT 50,transaction_object_detection,0.5823,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:25.352495
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT DISTINCT t.device_id FROM transaction_enose t JOIN transaction_object_detection t ON t.user_key = t.device_id WHERE t.value IS NULL,"transaction_enose, transaction_object_detection",0.6269,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:25.982491
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,"SELECT t.type, COUNT(*) AS transaction_count FROM transaction_enose AS t JOIN transaction_object_detection AS to ON t.user_key = to.user_key GROUP BY t.type ORDER BY transaction_count DESC LIMIT 50","transaction_enose, transaction_object_detection",0.7279,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T16:53:26.710934
