question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
15,transaction_enose,Tampilkan jumlah transaksi e-nose dengan klasifikasi Baik dan Cacat Mutu secara bersamaan,SELECT 1,transaction_enose,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.320331
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?",SELECT 1,transaction_enose,0.0125,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.332820
17,transaction_enose,Berapa rata-rata score per jenis teh?,SELECT 1,transaction_enose,0.0032,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.336047
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,SELECT 1,transaction_enose,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.336047
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,SELECT 1,transaction_enose,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.336047
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,SELECT 1,transaction_enose,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.336047
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,SELECT 1,transaction_enose,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.336047
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,SELECT 1,transaction_enose,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.336047
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,SELECT 1,transaction_enose,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.336047
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT 1,transaction_object_detection,0.0161,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.352170
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.352170
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.352170
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.352170
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.352170
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT 1,transaction_object_detection,0.0159,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.368041
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.368041
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.368041
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.368041
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.368041
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.368041
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,SELECT 1,transaction_object_detection,0.0157,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.383720
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.383720
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.383720
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.383720
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.383720
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.383720
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.383720
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,SELECT 1,transaction_object_detection,0.0158,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.399493
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,SELECT 1,transaction_object_detection,0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.399493
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT 1,"transaction_enose, transaction_object_detection",0.0,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.399493
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,SELECT 1,"transaction_enose, transaction_object_detection",0.0157,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T13:17:21.415173
