question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error
14,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC",SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id IS NOT NULL AND device_id != '',False,False,True,True,False,True,True,mismatch,1.331,1.688,,,
15,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Class:Baik%' THEN 1 ELSE 0 END) AS total_baik, SUM(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 ELSE 0 END) AS total_cacat_mutu FROM transaction_enose",SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'Baik' AND data_send IS NOT NULL AND value IS NOT NULL AND (data_send LIKE '%Baik%' OR data_send LIKE '%Cacat Mutu%'),False,False,True,True,False,True,True,mismatch,1.132,1.335,,,
16,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Multiclass:A%' THEN 1 ELSE 0 END) AS A, SUM(CASE WHEN value LIKE '%Multiclass:B%' THEN 1 ELSE 0 END) AS B, SUM(CASE WHEN value LIKE '%Multiclass:C%' THEN 1 ELSE 0 END) AS C, SUM(CASE WHEN value LIKE '%Multiclass:D%' THEN 1 ELSE 0 END) AS D, SUM(CASE WHEN value LIKE '%Multiclass:E%' THEN 1 ELSE 0 END) AS E FROM transaction_enose","SELECT COUNT(*) AS total FROM transaction_enose WHERE type IN ('A', 'B', 'C', 'D', 'E')",False,False,True,True,False,True,True,mismatch,0.874,1.542,,,
17,transaction_enose,"SELECT type, AVG(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS avg_score FROM transaction_enose GROUP BY type ORDER BY avg_score DESC","SELECT 'teh' AS category, AVG(value) AS average_score FROM transaction_enose WHERE type = 'teh' GROUP BY category ORDER BY average_score DESC LIMIT 100",False,False,True,True,False,True,True,mismatch,1.29,2.068,,,
18,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1","SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1",True,True,True,True,False,True,True,match,0.935,1.181,,,
19,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 GROUP BY tanggal ORDER BY tanggal",SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7,False,False,True,True,False,True,True,mismatch,1.24,1.666,,,
20,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY tanggal ORDER BY total DESC LIMIT 1",SELECT COUNT(*) AS total FROM transaction_enose WHERE date_time = '2023-10-05' ORDER BY total DESC LIMIT 50,False,False,True,True,False,True,True,mismatch,1.037,1.211,,,
21,transaction_enose,"SELECT ROUND(COUNT(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 END) * 100.0 / COUNT(*), 2) AS persen_cacat_mutu FROM transaction_enose",SELECT COUNT(*) / (SELECT COUNT(*) FROM transaction_enose WHERE type = 'Cacat Mutu') AS percentage FROM transaction_enose WHERE type = 'Cacat Mutu',False,False,True,True,False,True,True,mismatch,1.1,1.246,,,
22,transaction_enose,"SELECT DATE_FORMAT(date_time, '%Y-%m') AS bulan, COUNT(*) AS total FROM transaction_enose GROUP BY bulan HAVING total > 20 ORDER BY bulan","SELECT DATE(transaction_enose.date_time) AS month, COUNT(*) AS total FROM transaction_enose WHERE value IS NOT NULL GROUP BY month ORDER BY total DESC LIMIT 12",False,False,True,True,False,True,True,mismatch,1.53,1.36,,,
23,transaction_enose,SELECT * FROM transaction_enose WHERE DATE(date_time) = (SELECT DATE(date_time) FROM transaction_enose GROUP BY DATE(date_time) ORDER BY COUNT(*) DESC LIMIT 1),"SELECT transaction_enose.user_key, transaction_enose.device_id, transaction_enose.date_time, transaction_enose.type, transaction_enose.data_send, transaction_enose.value, COUNT(*) AS total FROM transaction_enose WHERE YEAR(transaction_enose.date_time) = 2025 AND MONTH(transaction_enose.date_time) = 1 GROUP BY transaction_enose.user_key, transaction_enose.device_id, transaction_enose.date_time, transaction_enose.type, transaction_enose.data_send, transaction_enose.value ORDER BY total DESC LIMIT 50",False,False,True,True,False,True,True,mismatch,23.002,2.712,,,
24,transaction_object_detection,SELECT * FROM transaction_object_detection,"SELECT * FROM transaction_object_detection WHERE detection_time IS NOT NULL AND type IN ('detection', 'detection_start') ORDER BY detection_time DESC LIMIT 50",False,False,True,True,False,True,True,mismatch,5.397,69.414,,,
25,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,SELECT * FROM transaction_object_detection WHERE detection_time > CURDATE() - INTERVAL '1 day' ORDER BY detection_time DESC LIMIT 10,False,False,False,True,False,False,True,pred_error,0.901,4.881,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'ORDER BY detection_time DESC LIMIT 10' at line 1"")
[SQL: SELECT * FROM transaction_object_detection WHERE detection_time > CURDATE() - INTERVAL '1 day' ORDER BY detection_time DESC LIMIT 10]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'ORDER BY detection_time DESC LIMIT 10) AS __syntax_check LIMIT 0' at line 1"")
[SQL: SELECT * FROM (SELECT * FROM transaction_object_detection WHERE detection_time > CURDATE() - INTERVAL '1 day' ORDER BY detection_time DESC LIMIT 10) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)"
26,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,SELECT * FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection),False,False,True,True,False,True,True,mismatch,18.672,6.054,,,
27,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,SELECT * FROM transaction_object_detection WHERE detection_time = LAST_INSERT_ID() ORDER BY detection_time DESC LIMIT 1,False,False,True,True,False,True,True,mismatch,8.225,4.045,,,
28,transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,"SELECT DISTINCT detection_time, type FROM transaction_object_detection WHERE 1=2",False,False,True,True,False,True,True,mismatch,0.964,5.465,,,
29,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE type = 'car',SELECT * FROM transaction_object_detection WHERE type = 'detected_object' AND object_name = 'car',False,False,False,True,False,False,True,pred_error,1.301,19.718,"(pymysql.err.OperationalError) (1054, ""Unknown column 'object_name' in 'where clause'"")
[SQL: SELECT * FROM transaction_object_detection WHERE type = 'detected_object' AND object_name = 'car']
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1054, ""Unknown column 'object_name' in 'where clause'"")
[SQL: SELECT * FROM (SELECT * FROM transaction_object_detection WHERE type = 'detected_object' AND object_name = 'car') AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
30,transaction_object_detection,SELECT COUNT(*) AS total_record FROM transaction_object_detection WHERE type = 'bus',SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',True,True,True,True,False,True,True,match,4.426,4.576,,,
31,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE value < 5,SELECT * FROM transaction_object_detection WHERE value < 5 AND foreign_key('device_id') IS NOT NULL,False,False,False,True,False,False,True,pred_error,1.322,63.24,"(pymysql.err.OperationalError) (1305, 'FUNCTION example_endpoint.foreign_key does not exist')
[SQL: SELECT * FROM transaction_object_detection WHERE value < 5 AND foreign_key('device_id') IS NOT NULL]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1305, 'FUNCTION example_endpoint.foreign_key does not exist')
[SQL: SELECT * FROM (SELECT * FROM transaction_object_detection WHERE value < 5 AND foreign_key('device_id') IS NOT NULL) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
32,transaction_object_detection,SELECT MAX(detection_time) AS deteksi_terakhir FROM transaction_object_detection,SELECT detection_time AS last_detection_time FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,False,True,True,True,False,True,True,match,4.421,4.422,,,
33,transaction_object_detection,SELECT MIN(value) AS min_objek FROM transaction_object_detection,SELECT MIN(value) AS min_value FROM transaction_object_detection WHERE detection_time BETWEEN '2025-01-01' AND '2025-01-31' ORDER BY value ASC LIMIT 1,False,False,True,True,False,True,True,mismatch,4.625,4.458,,,
34,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",False,False,True,True,False,True,True,mismatch,7.72,7.902,,,
35,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC","SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type IN ('detection', 'recognition')",False,False,True,True,False,True,True,mismatch,4.358,6.806,,,
36,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal ORDER BY tanggal","SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time >= DATE_SUB(NOW(), INTERVAL 1 DAY)",False,False,True,True,False,True,True,mismatch,4.756,11.56,,,
37,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam",SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time >= '2025-02-19 00:00:00' AND detection_time < '2025-02-20 00:00:00',False,False,True,True,False,True,True,mismatch,5.006,5.292,,,
38,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, type, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal, type ORDER BY tanggal, type","SELECT COUNT(*) AS total, type FROM transaction_object_detection WHERE detection_time >= CURDATE() AND device_id IN (SELECT id FROM device WHERE type = 'camera') GROUP BY type ORDER BY total DESC",False,False,False,True,False,False,True,pred_error,0.942,21.867,"(pymysql.err.OperationalError) (1054, ""Unknown column 'id' in 'field list'"")
[SQL: SELECT COUNT(*) AS total, type FROM transaction_object_detection WHERE detection_time >= CURDATE() AND device_id IN (SELECT id FROM device WHERE type = 'camera') GROUP BY type ORDER BY total DESC]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1054, ""Unknown column 'id' in 'field list'"")
[SQL: SELECT * FROM (SELECT COUNT(*) AS total, type FROM transaction_object_detection WHERE detection_time >= CURDATE() AND device_id IN (SELECT id FROM device WHERE type = 'camera') GROUP BY type ORDER BY total DESC) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
39,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1","SELECT detection_type, COUNT(*) AS total FROM transaction_object_detection WHERE type = 'detection' GROUP BY detection_type ORDER BY total DESC LIMIT 1",False,False,False,True,False,False,True,pred_error,0.901,12.63,"(pymysql.err.OperationalError) (1054, ""Unknown column 'detection_type' in 'field list'"")
[SQL: SELECT detection_type, COUNT(*) AS total FROM transaction_object_detection WHERE type = 'detection' GROUP BY detection_type ORDER BY total DESC LIMIT 1]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1054, ""Unknown column 'detection_type' in 'field list'"")
[SQL: SELECT * FROM (SELECT detection_type, COUNT(*) AS total FROM transaction_object_detection WHERE type = 'detection' GROUP BY detection_type ORDER BY total DESC LIMIT 1) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
40,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC LIMIT 1","SELECT detection_time, type, COUNT(*) AS total FROM transaction_object_detection WHERE detection_time > '2023-12-31 23:59:59' AND device_id IN (SELECT device_id FROM transaction_object_detection GROUP BY device_id ORDER BY SUM(type) DESC LIMIT 1) ORDER BY total DESC",False,False,False,True,False,False,True,pred_error,1.172,6.858,"(pymysql.err.NotSupportedError) (1235, ""This version of MariaDB doesn't yet support 'LIMIT & IN/ALL/ANY/SOME subquery'"")
[SQL: SELECT detection_time, type, COUNT(*) AS total FROM transaction_object_detection WHERE detection_time > '2023-12-31 23:59:59' AND device_id IN (SELECT device_id FROM transaction_object_detection GROUP BY device_id ORDER BY SUM(type) DESC LIMIT 1) ORDER BY total DESC]
(Background on this error at: https://sqlalche.me/e/20/tw8g)",,"(pymysql.err.NotSupportedError) (1235, ""This version of MariaDB doesn't yet support 'LIMIT & IN/ALL/ANY/SOME subquery'"")
[SQL: SELECT * FROM (SELECT detection_time, type, COUNT(*) AS total FROM transaction_object_detection WHERE detection_time > '2023-12-31 23:59:59' AND device_id IN (SELECT device_id FROM transaction_object_detection GROUP BY device_id ORDER BY SUM(type) DESC LIMIT 1) ORDER BY total DESC) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/tw8g)"
41,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY jam ORDER BY total DESC LIMIT 1",SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'people' AND detection_time >= CURDATE() - INTERVAL 1 DAY,False,False,True,True,False,True,True,mismatch,4.764,4.91,,,
42,transaction_object_detection,"SELECT type, SUM(value) AS total, ROUND(SUM(value) * 100.0 / (SELECT SUM(value) FROM transaction_object_detection), 2) AS persentase FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total, (COUNT(*)/ (SELECT COUNT(*) FROM transaction_object_detection)) * 100 AS percentage FROM transaction_object_detection WHERE detection_time >= '2023-01-01' AND detection_time < '2024-01-01' GROUP BY type",False,False,True,True,False,True,True,mismatch,4.748,13.0,,,
43,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC",SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time >= DATE('2023-05-01') AND type = 'edge' AND device_id = 'edge_1',False,False,True,True,False,True,True,mismatch,4.925,11.882,,,
44,transaction_enose + transaction_object_detection,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT DISTINCT device_id FROM transaction_object_detection),SELECT DISTINCT transaction_enose.device_id FROM transaction_object_detection WHERE transaction_object_detection.device_id NOT IN (SELECT device_id FROM transaction_enose),False,False,False,True,False,False,True,pred_error,0.858,10.958,"(pymysql.err.OperationalError) (1054, ""Unknown column 'transaction_enose.device_id' in 'field list'"")
[SQL: SELECT DISTINCT transaction_enose.device_id FROM transaction_object_detection WHERE transaction_object_detection.device_id NOT IN (SELECT device_id FROM transaction_enose)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1054, ""Unknown column 'transaction_enose.device_id' in 'field list'"")
[SQL: SELECT * FROM (SELECT DISTINCT transaction_enose.device_id FROM transaction_object_detection WHERE transaction_object_detection.device_id NOT IN (SELECT device_id FROM transaction_enose)) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
45,transaction_enose + transaction_object_detection,"SELECT tanggal, SUM(total) AS total_gabungan FROM (SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS tanggal, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time)) AS gabungan GROUP BY tanggal ORDER BY tanggal","SELECT COUNT(*) AS total FROM transaction_enose JOIN transaction_object_detection ON transaction_enose.device_id = transaction_object_detection.device_id GROUP BY YEAR(transaction_enose.date_time), MONTH(transaction_enose.date_time)",False,False,True,True,False,True,True,mismatch,1.85,6.972,,,
