question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error
12,transaction_enose,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00' ORDER BY date_time DESC LIMIT 50,False,False,True,True,False,True,True,mismatch,2.709,2.937,,,
13,transaction_enose,"SELECT MIN(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS min_score FROM transaction_enose","SELECT MIN(JSON_UNQUOTE(JSON_EXTRACT(value, '$.score'))) AS min_score FROM transaction_enose",False,False,True,True,False,True,True,mismatch,2.018,2.338,,,
14,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC","SELECT COUNT(*) AS total FROM transaction_enose GROUP BY JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.device_id'))",False,False,True,True,False,True,True,mismatch,29.366,1.702,,,
15,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Class:Baik%' THEN 1 ELSE 0 END) AS total_baik, SUM(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 ELSE 0 END) AS total_cacat_mutu FROM transaction_enose","SELECT JSON_EXTRACT(data_send, '$.classification') AS classification, COUNT(*) AS total FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.classification') IN ('Baik', 'Cacat Mutu') GROUP BY classification",False,False,True,True,False,True,True,mismatch,21.127,2.011,,,
16,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Multiclass:A%' THEN 1 ELSE 0 END) AS A, SUM(CASE WHEN value LIKE '%Multiclass:B%' THEN 1 ELSE 0 END) AS B, SUM(CASE WHEN value LIKE '%Multiclass:C%' THEN 1 ELSE 0 END) AS C, SUM(CASE WHEN value LIKE '%Multiclass:D%' THEN 1 ELSE 0 END) AS D, SUM(CASE WHEN value LIKE '%Multiclass:E%' THEN 1 ELSE 0 END) AS E FROM transaction_enose","SELECT JSON_UNQUOTE(JSON_EXTRACT(value, '$.multiclass')) AS multiclass, COUNT(*) AS total FROM transaction_enose WHERE type = 'e-nose' GROUP BY JSON_UNQUOTE(JSON_EXTRACT(value, '$.multiclass')) ORDER BY total DESC",False,False,True,True,False,True,True,mismatch,24.633,3.533,,,
17,transaction_enose,"SELECT type, AVG(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS avg_score FROM transaction_enose GROUP BY type ORDER BY avg_score DESC","SELECT AVG(JSON_UNQUOTE(JSON_EXTRACT(value, '$.score'))) AS rata_rata FROM transaction_enose WHERE JSON_EXTRACT(type, '$.category') = 'teh' GROUP BY JSON_EXTRACT(type, '$.category')",False,False,True,True,False,True,True,mismatch,2.486,2.783,,,
18,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1",SELECT device_id FROM transaction_enose GROUP BY device_id ORDER BY COUNT(*) DESC LIMIT 1,False,False,True,True,False,True,True,mismatch,1.462,2.503,,,
19,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 GROUP BY tanggal ORDER BY tanggal",SELECT COUNT(*) AS total FROM transaction_enose WHERE DATE(date_time) BETWEEN '2025-07-01' AND '2025-07-31' AND device_id = 'e-nose_1' GROUP BY DAYOFMONTH(DATE(date_time)) ORDER BY total DESC,False,False,True,True,False,True,True,mismatch,1.729,1.262,,,
20,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY tanggal ORDER BY total DESC LIMIT 1","SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY DATE(date_time) ORDER BY total DESC LIMIT 1",False,True,True,True,False,True,True,match,1.637,1.379,,,
21,transaction_enose,"SELECT ROUND(COUNT(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 END) * 100.0 / COUNT(*), 2) AS persen_cacat_mutu FROM transaction_enose","SELECT CAST(SUM(CASE WHEN JSON_EXTRACT(data_send, '$.quality') = 'Cacat Mutu' THEN 1 ELSE 0 END) AS DECIMAL(10, 2)) * 100 / COUNT(*) FROM transaction_enose WHERE type = 'e-nose'",False,False,True,True,False,True,True,mismatch,1.297,1.43,,,
22,transaction_enose,"SELECT DATE_FORMAT(date_time, '%Y-%m') AS bulan, COUNT(*) AS total FROM transaction_enose GROUP BY bulan HAVING total > 20 ORDER BY bulan","SELECT MONTH(date_time) AS bulan, COUNT(*) AS total FROM transaction_enose GROUP BY MONTH(date_time) HAVING COUNT(*) > 20",False,False,True,True,False,True,True,mismatch,1.429,1.753,,,
23,transaction_enose,SELECT * FROM transaction_enose WHERE DATE(date_time) = (SELECT DATE(date_time) FROM transaction_enose GROUP BY DATE(date_time) ORDER BY COUNT(*) DESC LIMIT 1),"SELECT t1.user_key, t1.device_id, DATE(t1.date_time) AS date, COUNT(*) AS total FROM transaction_enose t1 INNER JOIN (SELECT user_key, device_id, MAX(total) AS max_total FROM (SELECT user_key, device_id, COUNT(*) AS total FROM transaction_enose GROUP BY user_key, device_id) t2 GROUP BY user_key, device_id) t3 ON t1.user_key = t3.user_key AND t1.device_id = t3.device_id WHERE t1.total = t3.max_total GROUP BY t1.date_time ORDER BY t1.total DESC",False,False,False,True,False,False,True,pred_error,1.798,3.615,"(pymysql.err.OperationalError) (1054, ""Unknown column 't1.total' in 'where clause'"")
[SQL: SELECT t1.user_key, t1.device_id, DATE(t1.date_time) AS date, COUNT(*) AS total FROM transaction_enose t1 INNER JOIN (SELECT user_key, device_id, MAX(total) AS max_total FROM (SELECT user_key, device_id, COUNT(*) AS total FROM transaction_enose GROUP BY user_key, device_id) t2 GROUP BY user_key, device_id) t3 ON t1.user_key = t3.user_key AND t1.device_id = t3.device_id WHERE t1.total = t3.max_total GROUP BY t1.date_time ORDER BY t1.total DESC]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1054, ""Unknown column 't1.total' in 'where clause'"")
[SQL: SELECT * FROM (SELECT t1.user_key, t1.device_id, DATE(t1.date_time) AS date, COUNT(*) AS total FROM transaction_enose t1 INNER JOIN (SELECT user_key, device_id, MAX(total) AS max_total FROM (SELECT user_key, device_id, COUNT(*) AS total FROM transaction_enose GROUP BY user_key, device_id) t2 GROUP BY user_key, device_id) t3 ON t1.user_key = t3.user_key AND t1.device_id = t3.device_id WHERE t1.total = t3.max_total GROUP BY t1.date_time ORDER BY t1.total DESC) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
24,transaction_object_detection,SELECT * FROM transaction_object_detection,SELECT * FROM transaction_object_detection,True,True,True,True,False,True,True,match,93.324,103.984,,,
25,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,True,True,True,True,False,True,True,match,7.495,12.94,,,
26,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,True,True,True,True,False,True,True,match,4.973,5.67,,,
27,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,False,False,True,True,False,True,True,mismatch,4.899,5.514,,,
28,transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,True,True,True,True,False,True,True,match,6.334,7.167,,,
29,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE type = 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',True,True,True,True,False,True,True,match,10.879,10.144,,,
30,transaction_object_detection,SELECT COUNT(*) AS total_record FROM transaction_object_detection WHERE type = 'bus',SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',True,True,True,True,False,True,True,match,5.102,4.982,,,
31,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE value < 5,SELECT * FROM transaction_object_detection WHERE value < 5 ORDER BY detection_time DESC LIMIT 50,False,False,True,True,False,True,True,mismatch,7.708,82.025,,,
32,transaction_object_detection,SELECT MAX(detection_time) AS deteksi_terakhir FROM transaction_object_detection,SELECT MAX(detection_time) AS last_detection FROM transaction_object_detection,True,True,True,True,False,True,True,match,5.279,5.964,,,
33,transaction_object_detection,SELECT MIN(value) AS min_objek FROM transaction_object_detection,SELECT MIN(value) AS min_value FROM transaction_object_detection GROUP BY user_key,False,False,True,True,False,True,True,mismatch,82.735,6.957,,,
34,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",False,False,True,True,False,True,True,mismatch,8.997,14.141,,,
35,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC","SELECT COUNT(*) AS total, type FROM transaction_object_detection GROUP BY type",False,False,True,True,False,True,True,mismatch,8.493,7.796,,,
36,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal ORDER BY tanggal","SELECT DATE(detection_time) AS tanggal, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time) ORDER BY total DESC",False,False,True,True,False,True,True,mismatch,9.648,14.831,,,
37,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam","SELECT HOUR(detection_time) AS hour, COUNT(*) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY HOUR(detection_time)",False,False,True,True,False,True,True,mismatch,5.482,6.046,,,
38,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, type, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal, type ORDER BY tanggal, type","SELECT DATE(detection_time) AS tanggal, type, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time), type ORDER BY total DESC",False,False,True,True,False,True,True,mismatch,10.895,16.818,,,
39,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,7.397,22.191,,,
40,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC LIMIT 1","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",False,True,True,True,False,True,True,match,6.221,6.51,,,
41,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY jam ORDER BY total DESC LIMIT 1","SELECT TIME(detection_time) AS waktu, COUNT(*) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY TIME(detection_time) ORDER BY total DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,4.917,5.09,,,
42,transaction_object_detection,"SELECT type, SUM(value) AS total, ROUND(SUM(value) * 100.0 / (SELECT SUM(value) FROM transaction_object_detection), 2) AS persentase FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT CONCAT(FORMAT(SUM(CASE WHEN type = 'type1' THEN value ELSE 0 END) / COUNT(*), 2), '%') AS persentase_type1, CONCAT(FORMAT(SUM(CASE WHEN type = 'type2' THEN value ELSE 0 END) / COUNT(*), 2), '%') AS persentase_type2 FROM transaction_object_detection",False,False,True,True,False,True,True,mismatch,8.753,21.741,,,
43,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC",False,False,True,True,False,True,True,mismatch,10.746,14.998,,,
44,transaction_enose + transaction_object_detection,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT DISTINCT device_id FROM transaction_object_detection),SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT device_id FROM transaction_object_detection),False,True,True,True,False,True,True,match,6.88,7.42,,,
45,transaction_enose + transaction_object_detection,"SELECT tanggal, SUM(total) AS total_gabungan FROM (SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS tanggal, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time)) AS gabungan GROUP BY tanggal ORDER BY tanggal","SELECT COUNT(*) AS total FROM (SELECT date(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY tanggal UNION ALL SELECT date(detection_time) AS tanggal, COUNT(*) AS total FROM transaction_object_detection WHERE type = 'transaction' GROUP BY tanggal) t",False,False,True,True,False,True,True,mismatch,6.259,11.53,,,
