question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error
28,transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,SELECT type FROM transaction_object_detection WHERE value IS NOT NULL GROUP BY type,False,True,True,True,False,True,True,match,5.704,4.769,,,
29,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE type = 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',True,True,True,True,False,True,True,match,6.873,6.181,,,
30,transaction_object_detection,SELECT COUNT(*) AS total_record FROM transaction_object_detection WHERE type = 'bus',SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',True,True,True,True,False,True,True,match,3.764,4.285,,,
31,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE value < 5,SELECT * FROM transaction_object_detection WHERE value < 5,True,True,True,True,False,True,True,match,31.989,31.298,,,
32,transaction_object_detection,SELECT MAX(detection_time) AS deteksi_terakhir FROM transaction_object_detection,SELECT MAX(detection_time) FROM transaction_object_detection,True,True,True,True,False,True,True,match,4.43,4.346,,,
33,transaction_object_detection,SELECT MIN(value) AS min_objek FROM transaction_object_detection,SELECT MIN(value) FROM transaction_object_detection WHERE type = 'snapshot',False,False,True,True,False,True,True,mismatch,3.863,3.755,,,
34,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type",False,True,True,True,False,True,True,match,8.053,11.969,,,
35,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",False,True,True,True,False,True,True,match,9.775,4.372,,,
36,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal ORDER BY tanggal","SELECT DATE(detection_time) AS date, COUNT(*) AS total_detection FROM transaction_object_detection GROUP BY date ORDER BY date",False,False,True,True,False,True,True,mismatch,5.491,7.447,,,
37,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam",SELECT COUNT(*) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19',False,False,True,True,False,True,True,mismatch,3.956,4.237,,,
38,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, type, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal, type ORDER BY tanggal, type","SELECT detection_time, type, SUM(value) AS total_detection FROM transaction_object_detection GROUP BY detection_time, type ORDER BY detection_time, type",False,False,True,True,False,True,True,mismatch,47.742,12.298,,,
39,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1","SELECT type, SUM(value) AS total_value FROM transaction_object_detection GROUP BY type ORDER BY total_value DESC LIMIT 1",False,True,True,True,False,True,True,match,6.119,7.439,,,
40,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC LIMIT 1","SELECT type, SUM(value) AS total_count FROM transaction_object_detection GROUP BY type ORDER BY total_count DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,6.18,5.823,,,
41,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY jam ORDER BY total DESC LIMIT 1","SELECT detection_time, COUNT(*) AS total FROM transaction_object_detection GROUP BY detection_time ORDER BY total DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,9.101,3.654,,,
42,transaction_object_detection,"SELECT type, SUM(value) AS total, ROUND(SUM(value) * 100.0 / (SELECT SUM(value) FROM transaction_object_detection), 2) AS persentase FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT t.type, SUM(t.value) AS total_value, COUNT(t.detection_time) AS total_detection, ROUND(SUM(t.value)/COUNT(t.detection_time)*100, 2) AS persentase FROM transaction_object_detection t GROUP BY t.type ORDER BY persentase DESC",False,False,True,True,False,True,True,mismatch,7.143,18.2,,,
43,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC","SELECT SUM(value) AS total_detection, device_type FROM transaction_object_detection JOIN device ON transaction_object_detection.device_id = device.device_id WHERE device_type = 'edge_1' GROUP BY device_type",False,False,False,True,False,False,True,pred_error,0.422,6.904,"(pymysql.err.OperationalError) (1054, ""Unknown column 'device_type' in 'field list'"")
[SQL: SELECT SUM(value) AS total_detection, device_type FROM transaction_object_detection JOIN device ON transaction_object_detection.device_id = device.device_id WHERE device_type = 'edge_1' GROUP BY device_type]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1054, ""Unknown column 'device_type' in 'field list'"")
[SQL: SELECT * FROM (SELECT SUM(value) AS total_detection, device_type FROM transaction_object_detection JOIN device ON transaction_object_detection.device_id = device.device_id WHERE device_type = 'edge_1' GROUP BY device_type) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
44,transaction_enose + transaction_object_detection,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT DISTINCT device_id FROM transaction_object_detection),SELECT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT device_id FROM transaction_object_detection),False,False,True,True,False,True,True,mismatch,8.986,8.181,,,
45,transaction_enose + transaction_object_detection,"SELECT tanggal, SUM(total) AS total_gabungan FROM (SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS tanggal, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time)) AS gabungan GROUP BY tanggal ORDER BY tanggal","SELECT SUM(CASE WHEN t2.type = 'transaction_enose' THEN 1 ELSE 0 END) AS transaction_enose_per_day, SUM(CASE WHEN t2.type = 'transaction_object_detection' THEN 1 ELSE 0 END) AS object_detection_per_day FROM (SELECT device_id, DATE(detection_time) AS detection_date FROM transaction_object_detection) AS t1 JOIN (SELECT device_id, DATE(detection_time) AS detection_date, type FROM transaction_enose) AS t2 ON t1.device_id = t2.device_id GROUP BY detection_date",False,False,False,True,False,False,True,pred_error,0.718,6.341,"(pymysql.err.OperationalError) (1054, ""Unknown column 'detection_time' in 'field list'"")
[SQL: SELECT SUM(CASE WHEN t2.type = 'transaction_enose' THEN 1 ELSE 0 END) AS transaction_enose_per_day, SUM(CASE WHEN t2.type = 'transaction_object_detection' THEN 1 ELSE 0 END) AS object_detection_per_day FROM (SELECT device_id, DATE(detection_time) AS detection_date FROM transaction_object_detection) AS t1 JOIN (SELECT device_id, DATE(detection_time) AS detection_date, type FROM transaction_enose) AS t2 ON t1.device_id = t2.device_id GROUP BY detection_date]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1054, ""Unknown column 'detection_time' in 'field list'"")
[SQL: SELECT * FROM (SELECT SUM(CASE WHEN t2.type = 'transaction_enose' THEN 1 ELSE 0 END) AS transaction_enose_per_day, SUM(CASE WHEN t2.type = 'transaction_object_detection' THEN 1 ELSE 0 END) AS object_detection_per_day FROM (SELECT device_id, DATE(detection_time) AS detection_date FROM transaction_object_detection) AS t1 JOIN (SELECT device_id, DATE(detection_time) AS detection_date, type FROM transaction_enose) AS t2 ON t1.device_id = t2.device_id GROUP BY detection_date) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
