question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error
34,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type",False,True,True,True,False,True,True,match,6.954,7.48,,,
35,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",False,True,True,True,False,True,True,match,5.67,6.372,,,
36,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal ORDER BY tanggal","SELECT DATE(detection_time) AS date, COUNT(*) AS total_detection FROM transaction_object_detection GROUP BY date ORDER BY date",False,False,True,True,False,True,True,mismatch,6.144,5.709,,,
37,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam",SELECT COUNT(*) AS total FROM transaction_object_detection WHERE EXTRACT(YEAR FROM detection_time) = 2025 AND EXTRACT(MONTH FROM detection_time) = 2 AND detection_time BETWEEN '2025-02-01 00:00:00' AND '2025-02-28 23:59:59',False,False,True,True,False,True,True,mismatch,4.081,2.575,,,
38,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, type, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal, type ORDER BY tanggal, type","SELECT detection_time, type, value, COUNT(*) AS total_detection FROM transaction_object_detection GROUP BY detection_time, type ORDER BY detection_time, type",False,False,True,True,False,True,True,mismatch,47.376,15.481,,,
39,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1","SELECT type, SUM(value) AS total_value FROM transaction_object_detection GROUP BY type ORDER BY total_value DESC LIMIT 1",False,True,True,True,False,True,True,match,11.358,15.782,,,
40,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC LIMIT 1","SELECT type, SUM(value) AS total_count FROM transaction_object_detection GROUP BY type ORDER BY total_count DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,16.82,5.371,,,
41,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY jam ORDER BY total DESC LIMIT 1","SELECT detection_time, COUNT(*) AS total_detection FROM transaction_object_detection GROUP BY detection_time ORDER BY total_detection DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,6.782,4.296,,,
42,transaction_object_detection,"SELECT type, SUM(value) AS total, ROUND(SUM(value) * 100.0 / (SELECT SUM(value) FROM transaction_object_detection), 2) AS persentase FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, SUM(value) AS total, COUNT(type) AS count_total, ROUND(SUM(value)/COUNT(type)*100) AS persentase FROM transaction_object_detection GROUP BY type ORDER BY persentase DESC",False,False,True,True,False,True,True,mismatch,8.822,12.592,,,
43,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC","SELECT SUM(value) AS total_detection, device_type FROM transaction_object_detection JOIN device ON transaction_object_detection.device_id = device.device_id WHERE device.device_id = 'edge_1' GROUP BY device_type",False,False,False,True,False,False,True,pred_error,0.407,6.453,"(pymysql.err.OperationalError) (1054, ""Unknown column 'device_type' in 'field list'"")
[SQL: SELECT SUM(value) AS total_detection, device_type FROM transaction_object_detection JOIN device ON transaction_object_detection.device_id = device.device_id WHERE device.device_id = 'edge_1' GROUP BY device_type]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1054, ""Unknown column 'device_type' in 'field list'"")
[SQL: SELECT * FROM (SELECT SUM(value) AS total_detection, device_type FROM transaction_object_detection JOIN device ON transaction_object_detection.device_id = device.device_id WHERE device.device_id = 'edge_1' GROUP BY device_type) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
44,transaction_enose + transaction_object_detection,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT DISTINCT device_id FROM transaction_object_detection),SELECT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT device_id FROM transaction_object_detection),False,False,True,True,False,True,True,mismatch,5.447,7.147,,,
45,transaction_enose + transaction_object_detection,"SELECT tanggal, SUM(total) AS total_gabungan FROM (SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS tanggal, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time)) AS gabungan GROUP BY tanggal ORDER BY tanggal","SELECT SUM(CASE WHEN t1.type = 'transaction_enose' THEN 1 ELSE 0 END) AS 'transaction_enose_per_day', SUM(CASE WHEN t2.type = 'transaction_object_detection' THEN 1 ELSE 0 END) AS 'transaction_object_detection_per_day' FROM (SELECT user_key, detection_time, COUNT(*) AS value FROM transaction_enose GROUP BY user_key, DATE(detection_time)) t1 FULL OUTER JOIN (SELECT device_id, detection_time, COUNT(*) AS value FROM transaction_object_detection GROUP BY device_id, DATE(detection_time)) t2 ON t1.user_key = t2.device_id WHERE t1.user_key IS NOT NULL OR t2.device_id IS NOT NULL",False,False,False,True,False,False,True,pred_error,2.375,9.976,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'FULL OUTER JOIN (SELECT device_id, detection_time, COUNT(*) AS value FROM tra...' at line 1"")
[SQL: SELECT SUM(CASE WHEN t1.type = 'transaction_enose' THEN 1 ELSE 0 END) AS 'transaction_enose_per_day', SUM(CASE WHEN t2.type = 'transaction_object_detection' THEN 1 ELSE 0 END) AS 'transaction_object_detection_per_day' FROM (SELECT user_key, detection_time, COUNT(*) AS value FROM transaction_enose GROUP BY user_key, DATE(detection_time)) t1 FULL OUTER JOIN (SELECT device_id, detection_time, COUNT(*) AS value FROM transaction_object_detection GROUP BY device_id, DATE(detection_time)) t2 ON t1.user_key = t2.device_id WHERE t1.user_key IS NOT NULL OR t2.device_id IS NOT NULL]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'FULL OUTER JOIN (SELECT device_id, detection_time, COUNT(*) AS value FROM tra...' at line 1"")
[SQL: SELECT * FROM (SELECT SUM(CASE WHEN t1.type = 'transaction_enose' THEN 1 ELSE 0 END) AS 'transaction_enose_per_day', SUM(CASE WHEN t2.type = 'transaction_object_detection' THEN 1 ELSE 0 END) AS 'transaction_object_detection_per_day' FROM (SELECT user_key, detection_time, COUNT(*) AS value FROM transaction_enose GROUP BY user_key, DATE(detection_time)) t1 FULL OUTER JOIN (SELECT device_id, detection_time, COUNT(*) AS value FROM transaction_object_detection GROUP BY device_id, DATE(detection_time)) t2 ON t1.user_key = t2.device_id WHERE t1.user_key IS NOT NULL OR t2.device_id IS NOT NULL) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)"
