question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
14,transaction_enose,Berapa jumlah transaksi e-nose per device?,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id",transaction_enose,0.8094,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:34.136807
15,transaction_enose,Tampilkan jumlah transaksi e-nose dengan klasifikasi Baik dan Cacat Mutu secara bersamaan,"SELECT COUNT(*) AS total FROM transaction_enose WHERE JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.transaction_object_detection.value')) IN (1, 2)",transaction_enose,1.5611,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:35.697956
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?","SELECT type, COUNT(*) AS total FROM transaction_enose WHERE type IN ('A', 'B', 'C', 'D', 'E') GROUP BY type",transaction_enose,1.2054,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:36.903334
17,transaction_enose,Berapa rata-rata score per jenis teh?,"SELECT type, AVG(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS average_score FROM transaction_enose GROUP BY type",transaction_enose,1.4549,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:38.358195
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1",transaction_enose,1.2041,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:39.562263
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 AND type = 'transaction_object_detection',transaction_enose,2.1016,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:41.664868
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,"SELECT DATE(date_time) AS transaction_date, COUNT(*) AS transaction_count FROM transaction_enose GROUP BY transaction_date ORDER BY transaction_count DESC LIMIT 1",transaction_enose,1.6435,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:43.308412
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,"SELECT COUNT(*) AS total, (COUNT(*) / (SELECT COUNT(*) FROM transaction_enose) * 100) AS persentase FROM transaction_enose WHERE JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.transaction_object_detection.value')) = 'Cacat Mutu'",transaction_enose,2.5096,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:45.818051
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,"SELECT MONTH(date_time) AS bulan, COUNT(*) AS total FROM transaction_enose WHERE type = 'e-nose' GROUP BY MONTH(date_time) HAVING total > 20 ORDER BY bulan ASC",transaction_enose,1.8263,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:47.644332
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,"SELECT date_time, COUNT(*) AS total_transactions FROM transaction_enose GROUP BY DATE(date_time) ORDER BY total_transactions DESC LIMIT 1",transaction_enose,1.489,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:49.133313
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT * FROM transaction_object_detection,transaction_object_detection,0.5821,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:49.717222
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,transaction_object_detection,0.8368,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:50.554936
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,0.7922,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:51.353596
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,0.7701,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:52.123683
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT DISTINCT type FROM transaction_object_detection,transaction_object_detection,0.6669,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:52.790597
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',transaction_object_detection,0.8098,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:53.600411
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',transaction_object_detection,0.8674,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:54.467764
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT * FROM transaction_object_detection WHERE value < 5,transaction_object_detection,0.7555,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:55.223254
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT MAX(detection_time) AS last_detection FROM transaction_object_detection,transaction_object_detection,0.9103,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:56.133556
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,SELECT MIN(value) AS min_value FROM transaction_object_detection,transaction_object_detection,0.7407,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:56.874267
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.9494,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:57.823673
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.7658,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:25:58.589503
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,"SELECT DATE(detection_time) AS detection_date, COUNT(*) AS total_detected FROM transaction_object_detection GROUP BY detection_date ORDER BY detection_date DESC LIMIT 50",transaction_object_detection,1.6737,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:26:00.263204
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,"SELECT HOUR(detection_time) AS jam, COUNT(*) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam ASC",transaction_object_detection,2.0202,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:26:02.283424
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT type, DATE(detection_time) AS detection_date, COUNT(*) AS total FROM transaction_object_detection GROUP BY type, detection_date ORDER BY detection_date ASC, total DESC",transaction_object_detection,1.8202,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:26:04.103574
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",transaction_object_detection,1.0747,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:26:05.178313
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",transaction_object_detection,1.2253,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:26:06.403627
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,"SELECT HOUR(detection_time) AS hour, COUNT(*) AS detection_count FROM transaction_object_detection WHERE type = 'people' GROUP BY hour ORDER BY detection_count DESC LIMIT 1",transaction_object_detection,1.6097,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:26:08.013320
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, COUNT(*) AS total, (COUNT(*) / (SELECT COUNT(*) FROM transaction_object_detection) * 100) AS percentage FROM transaction_object_detection GROUP BY type",transaction_object_detection,2.3233,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:26:10.336574
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,"SELECT type, COUNT(*) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type",transaction_object_detection,1.2069,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:26:11.543434
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT DISTINCT transaction_enose.device_id FROM transaction_enose LEFT JOIN transaction_object_detection ON transaction_enose.device_id = transaction_object_detection.device_id WHERE transaction_object_detection.device_id IS NULL,"transaction_enose, transaction_object_detection",2.3638,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:26:13.907236
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,"SELECT DATE(date_time) AS transaction_date, COUNT(*) AS transaction_count FROM (SELECT date_time FROM transaction_enose UNION ALL SELECT detection_time FROM transaction_object_detection) AS combined_transactions GROUP BY transaction_date","transaction_enose, transaction_object_detection",2.3061,deepseek-coder:6.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:26:16.213294
