question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error
11,transaction_enose,SELECT MAX(date_time) AS transaksi_terakhir FROM transaction_enose,SELECT MAX(date_time) AS latest_transaction FROM transaction_enose WHERE type = 'transaksi_e_nose',False,False,True,True,False,True,True,mismatch,0.549,0.449,,,
12,transaction_enose,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00' ORDER BY date_time DESC LIMIT 50,False,False,True,True,False,True,True,mismatch,0.764,1.048,,,
13,transaction_enose,"SELECT MIN(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS min_score FROM transaction_enose",SELECT MIN(value) AS lowest_score FROM transaction_enose WHERE type = 'classification',False,False,True,True,False,True,True,mismatch,0.631,0.849,,,
14,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC","SELECT device_id, COUNT(*) AS jumlah_transaksi FROM transaction_enose GROUP BY device_id",False,True,True,True,False,True,True,match,0.442,0.623,,,
15,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Class:Baik%' THEN 1 ELSE 0 END) AS total_baik, SUM(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 ELSE 0 END) AS total_cacat_mutu FROM transaction_enose","SELECT COUNT(*) AS total FROM transaction_enose WHERE type IN ('Klasifikasi Baik', 'Klasifikasi Cacat Mutu') AND JSON_EXTRACT(data_send, '$.classification') IS NOT NULL GROUP BY JSON_EXTRACT(data_send, '$.classification') HAVING COUNT(*) > 1",False,False,True,True,False,True,True,mismatch,14.977,3.275,,,
16,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Multiclass:A%' THEN 1 ELSE 0 END) AS A, SUM(CASE WHEN value LIKE '%Multiclass:B%' THEN 1 ELSE 0 END) AS B, SUM(CASE WHEN value LIKE '%Multiclass:C%' THEN 1 ELSE 0 END) AS C, SUM(CASE WHEN value LIKE '%Multiclass:D%' THEN 1 ELSE 0 END) AS D, SUM(CASE WHEN value LIKE '%Multiclass:E%' THEN 1 ELSE 0 END) AS E FROM transaction_enose","SELECT `type`, COUNT(*) AS total FROM `transaction_enose` WHERE `type` LIKE '%e-nose%' GROUP BY `type`",False,False,True,True,False,True,True,mismatch,0.58,0.823,,,
17,transaction_enose,"SELECT type, AVG(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS avg_score FROM transaction_enose GROUP BY type ORDER BY avg_score DESC","SELECT `type`, AVG(`value`) AS average_score FROM transaction_enose JOIN (SELECT JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.tea_type')) AS tea_type, user_key FROM transaction_enose WHERE JSON_EXISTS(data_send, '$.tea_type') GROUP BY tea_type) AS tea_types ON transaction_enose.user_key = tea_types.user_key GROUP BY type ORDER BY average_score DESC",False,False,True,True,False,True,True,mismatch,32.025,0.984,,,
18,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1","SELECT device_id, COUNT(*) AS frequency FROM transaction_enose JOIN (SELECT device_id, JSON_EXTRACT(data_send, '$.device') AS device_id_json FROM transaction_enose GROUP BY device_id) AS device_count ON transaction_enose.device_id = device_count.device_id_json GROUP BY device_id ORDER BY frequency DESC LIMIT 1",False,False,False,True,False,False,True,pred_error,0.533,0.758,"(pymysql.err.OperationalError) (1052, ""Column 'device_id' in field list is ambiguous"")
[SQL: SELECT device_id, COUNT(*) AS frequency FROM transaction_enose JOIN (SELECT device_id, JSON_EXTRACT(data_send, '$.device') AS device_id_json FROM transaction_enose GROUP BY device_id) AS device_count ON transaction_enose.device_id = device_count.device_id_json GROUP BY device_id ORDER BY frequency DESC LIMIT 1]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1052, ""Column 'device_id' in field list is ambiguous"")
[SQL: SELECT * FROM (SELECT device_id, COUNT(*) AS frequency FROM transaction_enose JOIN (SELECT device_id, JSON_EXTRACT(data_send, '$.device') AS device_id_json FROM transaction_enose GROUP BY device_id) AS device_count ON transaction_enose.device_id = device_count.device_id_json GROUP BY device_id ORDER BY frequency DESC LIMIT 1) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
19,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 GROUP BY tanggal ORDER BY tanggal","SELECT COUNT(*) AS daily_transactions FROM transaction_enose WHERE MONTH(date_time) = 7 AND YEAR(date_time) = 2025 AND device_id = 'e-nose_1' AND DATE_FORMAT(date_time, '%H') = HOUR(NOW()) GROUP BY DATE(date_time) HAVING DATE(date_time) = DATE(NOW())",False,False,False,True,False,False,True,pred_error,0.558,0.724,"(pymysql.err.OperationalError) (1054, ""Unknown column 'date_time' in 'having clause'"")
[SQL: SELECT COUNT(*) AS daily_transactions FROM transaction_enose WHERE MONTH(date_time) = 7 AND YEAR(date_time) = 2025 AND device_id = 'e-nose_1' AND DATE_FORMAT(date_time, '%%H') = HOUR(NOW()) GROUP BY DATE(date_time) HAVING DATE(date_time) = DATE(NOW())]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1054, ""Unknown column 'date_time' in 'having clause'"")
[SQL: SELECT * FROM (SELECT COUNT(*) AS daily_transactions FROM transaction_enose WHERE MONTH(date_time) = 7 AND YEAR(date_time) = 2025 AND device_id = 'e-nose_1' AND DATE_FORMAT(date_time, '%%H') = HOUR(NOW()) GROUP BY DATE(date_time) HAVING DATE(date_time) = DATE(NOW())) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
20,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY tanggal ORDER BY total DESC LIMIT 1","SELECT `date_time` AS day, COUNT(*) AS transaction_count FROM transaction_enose WHERE type = 'e-nose' GROUP BY `date_time` ORDER BY transaction_count DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,0.872,0.87,,,
21,transaction_enose,"SELECT ROUND(COUNT(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 END) * 100.0 / COUNT(*), 2) AS persen_cacat_mutu FROM transaction_enose","SELECT COUNT(*) AS total_transactions, SUM(CASE WHEN value = 'Cacat Mutu' THEN 1 ELSE 0 END) AS cacat_mutu_count, COUNT(*) - SUM(CASE WHEN value = 'Cacat Mutu' THEN 1 ELSE 0 END) AS non_cacat_mutu_count FROM transaction_enose",False,False,True,True,False,True,True,mismatch,0.877,0.654,,,
22,transaction_enose,"SELECT DATE_FORMAT(date_time, '%Y-%m') AS bulan, COUNT(*) AS total FROM transaction_enose GROUP BY bulan HAVING total > 20 ORDER BY bulan","SELECT MONTH(date_time) AS month FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.transactions') > 20 GROUP BY month HAVING COUNT(*) > 20 ORDER BY month ASC",False,False,True,True,False,True,True,mismatch,0.692,0.459,,,
23,transaction_enose,SELECT * FROM transaction_enose WHERE DATE(date_time) = (SELECT DATE(date_time) FROM transaction_enose GROUP BY DATE(date_time) ORDER BY COUNT(*) DESC LIMIT 1),"SELECT `date_time`, `user_key`, `device_id`, `type`, JSON_EXTRACT(`data_send`, '$.transaction_count') AS `total_transactions` FROM `transaction_enose` JOIN (SELECT `date_time`, COUNT(`user_key`) AS `total` FROM `transaction_enose` GROUP BY `date_time` ORDER BY `total` DESC LIMIT 1) AS `max_transactions` ON `transaction_enose`.`date_time` = `max_transactions`.`date_time` ORDER BY `total_transactions` DESC LIMIT 1",False,False,False,True,False,False,True,pred_error,0.321,1.279,"(pymysql.err.OperationalError) (1052, ""Column 'date_time' in field list is ambiguous"")
[SQL: SELECT `date_time`, `user_key`, `device_id`, `type`, JSON_EXTRACT(`data_send`, '$.transaction_count') AS `total_transactions` FROM `transaction_enose` JOIN (SELECT `date_time`, COUNT(`user_key`) AS `total` FROM `transaction_enose` GROUP BY `date_time` ORDER BY `total` DESC LIMIT 1) AS `max_transactions` ON `transaction_enose`.`date_time` = `max_transactions`.`date_time` ORDER BY `total_transactions` DESC LIMIT 1]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1052, ""Column 'date_time' in field list is ambiguous"")
[SQL: SELECT * FROM (SELECT `date_time`, `user_key`, `device_id`, `type`, JSON_EXTRACT(`data_send`, '$.transaction_count') AS `total_transactions` FROM `transaction_enose` JOIN (SELECT `date_time`, COUNT(`user_key`) AS `total` FROM `transaction_enose` GROUP BY `date_time` ORDER BY `total` DESC LIMIT 1) AS `max_transactions` ON `transaction_enose`.`date_time` = `max_transactions`.`date_time` ORDER BY `total_transactions` DESC LIMIT 1) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
24,transaction_object_detection,SELECT * FROM transaction_object_detection,SELECT * FROM transaction_object_detection,True,True,True,True,False,True,True,match,44.099,37.579,,,
25,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,True,True,True,True,False,True,True,match,4.776,4.635,,,
26,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 50,False,False,True,True,False,True,True,mismatch,4.636,2.938,,,
27,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,True,True,True,True,False,True,True,match,3.752,2.535,,,
28,transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,True,True,True,True,False,True,True,match,3.865,5.288,,,
29,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE type = 'car',SELECT * FROM transaction_object_detection WHERE type = 'car' ORDER BY detection_time DESC,False,True,True,True,False,True,True,match,3.026,5.437,,,
30,transaction_object_detection,SELECT COUNT(*) AS total_record FROM transaction_object_detection WHERE type = 'bus',SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',True,True,True,True,False,True,True,match,3.625,3.696,,,
31,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE value < 5,SELECT * FROM transaction_object_detection WHERE value < 5,True,True,True,True,False,True,True,match,32.633,32.695,,,
32,transaction_object_detection,SELECT MAX(detection_time) AS deteksi_terakhir FROM transaction_object_detection,SELECT MAX(detection_time) AS latest_detection_time FROM transaction_object_detection,True,True,True,True,False,True,True,match,3.13,3.397,,,
33,transaction_object_detection,SELECT MIN(value) AS min_objek FROM transaction_object_detection,"SELECT MIN(value) AS minimum_value FROM transaction_object_detection GROUP BY detection_time, device_id, user_key",False,False,True,True,False,True,True,mismatch,116.642,5.332,,,
34,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC",False,False,True,True,False,True,True,mismatch,7.725,15.668,,,
35,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC","SELECT `type`, COUNT(*) AS total FROM `transaction_object_detection` GROUP BY `type` ORDER BY total DESC",False,True,True,True,False,True,True,match,8.043,6.921,,,
36,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal ORDER BY tanggal","SELECT COUNT(*) AS total_objects, DATE(detection_time) AS detection_date FROM transaction_object_detection GROUP BY detection_date ORDER BY detection_date DESC",False,False,True,True,False,True,True,mismatch,9.247,14.198,,,
37,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam","SELECT HOUR(detection_time) AS hour, COUNT(*) AS total FROM transaction_object_detection WHERE detection_time >= '2025-02-19 00:00:00' AND detection_time < '2025-02-20 00:00:00' GROUP BY hour ORDER BY total DESC",False,False,True,True,False,True,True,mismatch,4.846,3.453,,,
38,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, type, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal, type ORDER BY tanggal, type","SELECT `type`, COUNT(`value`) AS `total_deteksi`, DATE(`detection_time`) AS `tanggal` FROM `transaction_object_detection` GROUP BY `type`, `tanggal` ORDER BY `tanggal` DESC",False,False,True,True,False,True,True,mismatch,8.235,15.554,,,
39,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,5.341,7.248,,,
40,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC LIMIT 1","SELECT `type`, COUNT(`value`) AS total FROM `transaction_object_detection` GROUP BY `type` ORDER BY total DESC LIMIT 1",False,True,True,True,False,True,True,match,4.792,5.894,,,
41,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY jam ORDER BY total DESC LIMIT 1","SELECT `detection_time`, COUNT(CASE WHEN `type` = 'people' THEN 1 END) AS max_people_count FROM `transaction_object_detection` WHERE `type` = 'people' GROUP BY `detection_time` ORDER BY max_people_count DESC, `detection_time` ASC LIMIT 1",False,False,True,True,False,True,True,mismatch,4.09,4.263,,,
42,transaction_object_detection,"SELECT type, SUM(value) AS total, ROUND(SUM(value) * 100.0 / (SELECT SUM(value) FROM transaction_object_detection), 2) AS persentase FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total_type, COUNT(*) OVER() AS total_all, ROUND((COUNT(*))/(COUNT(*) OVER()), 2) AS persentase FROM transaction_object_detection GROUP BY type ORDER BY persentase DESC",False,False,True,True,False,True,True,mismatch,6.494,15.422,,,
43,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC",False,False,True,True,False,True,True,mismatch,9.387,7.513,,,
44,transaction_enose + transaction_object_detection,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT DISTINCT device_id FROM transaction_object_detection),SELECT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT device_id FROM transaction_object_detection) GROUP BY device_id HAVING COUNT(*) = 1,False,False,True,True,False,True,True,mismatch,6.157,6.077,,,
45,transaction_enose + transaction_object_detection,"SELECT tanggal, SUM(total) AS total_gabungan FROM (SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS tanggal, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time)) AS gabungan GROUP BY tanggal ORDER BY tanggal","SELECT DATE(transaction_enose.date_time) AS date, COUNT(*) AS total FROM transaction_enose LEFT JOIN transaction_object_detection ON transaction_enose.device_id = transaction_object_detection.device_id GROUP BY date ORDER BY date DESC",False,False,True,True,False,True,True,mismatch,1.559,6.801,,,
