question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
11,transaction_enose,Kapan transaksi e-nose terakhir terjadi?,SELECT DATE(max(timestamp_col)) AS last_transaction_date FROM transaction_enose ORDER BY timestamp_col DESC LIMIT 1,transaction_enose,0.3893,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:51.110279
12,transaction_enose,Tampilkan transaksi e-nose yang terjadi antara jam 10:00 dan 12:00,SELECT * FROM transaction_enose WHERE date_time BETWEEN '2022-01-01 10:00:00' AND '2022-01-01 12:00:00',transaction_enose,0.5575,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:51.667815
13,transaction_enose,Berapa score klasifikasi terendah yang pernah tercatat?,"SELECT 'table_enose' AS source, COUNT(*) AS total FROM 'table_enose' WHERE type = 'low_score' ORDER BY total DESC LIMIT 50",transaction_enose,0.4694,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:52.137214
14,transaction_enose,Berapa jumlah transaksi e-nose per device?,SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id IS NOT NULL,transaction_enose,0.2544,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:52.391621
15,transaction_enose,Tampilkan jumlah transaksi e-nose dengan klasifikasi Baik dan Cacat Mutu secara bersamaan,SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'Baik' AND data_send = 'Cacat Mutu',transaction_enose,0.3505,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:52.742141
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?","SELECT COUNT(*) AS total FROM transaction_enose WHERE type IN ('A', 'B', 'C', 'D', 'E')",transaction_enose,0.329,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:53.071129
17,transaction_enose,Berapa rata-rata score per jenis teh?,"SELECT 'teh' AS category, AVG(value) AS average_score FROM transaction_enose WHERE type = 'teh' GROUP BY category ORDER BY average_score DESC LIMIT 50",transaction_enose,0.4689,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:53.540049
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,"SELECT user_key, COUNT(*) AS total FROM transaction_enose WHERE type = 'data_send' GROUP BY user_key ORDER BY total DESC LIMIT 1",transaction_enose,0.4769,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:54.016992
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7,transaction_enose,0.4895,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:54.506473
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'e-nose' AND date_time = (SELECT MAX(date_time) FROM transaction_enose WHERE type = 'e-nose'),transaction_enose,0.4632,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:54.969702
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,SELECT COUNT(*) / COUNT(CASE WHEN type = 'Cacat Mutu' THEN 1 ELSE 0 END) AS percentage_cacat_mutu FROM transaction_enose WHERE type = 'Cacat Mutu',transaction_enose,0.5577,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:55.528923
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,"SELECT DATE(transaction_enose.date_time) AS bulan, COUNT(*) AS jumlah FROM transaction_enose WHERE transaction_enose.value IS NOT NULL GROUP BY transaction_enose.date_time HAVING COUNT(*) > 20",transaction_enose,0.6366,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:56.165515
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,"SELECT transaction_enose.user_key, transaction_enose.device_id, transaction_enose.date_time, transaction_enose.type, transaction_enose.data_send, transaction_enose.value, transaction_enose.value AS total_transaksi FROM transaction_enose WHERE transaction_enose.date_time BETWEEN '2022-01-01' AND '2022-12-31' GROUP BY transaction_enose.user_key, transaction_enose.device_id, transaction_enose.date_time, transaction_enose.type, transaction_enose.data_send, transaction_enose.value ORDER BY transaction_enose.total_transaksi DESC LIMIT 1",transaction_enose,1.4858,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:57.652277
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT * FROM transaction_object_detection WHERE type = 'detection',transaction_object_detection,0.2363,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:57.889192
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,"SELECT * FROM transaction_object_detection WHERE type = 'detected' AND detection_time > DATE_SUB(NOW(), INTERVAL 10 MINUTE) ORDER BY detection_time DESC LIMIT 10",transaction_object_detection,0.4742,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:58.367348
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,SELECT * FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection),transaction_object_detection,0.3466,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:58.713929
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,SELECT * FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection WHERE device_id = 'device_id'),transaction_object_detection,0.4504,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:59.164294
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT DISTINCT type FROM transaction_object_detection,transaction_object_detection,0.24,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:59.404760
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',transaction_object_detection,0.2453,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:59.650066
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',transaction_object_detection,0.27,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:44:59.923323
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT * FROM transaction_object_detection WHERE value < 5,transaction_object_detection,0.2656,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:00.188971
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT MAX(detection_time) AS last_detection_time FROM transaction_object_detection WHERE device_id = 'device_id_value',transaction_object_detection,0.3641,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:00.553045
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,"SELECT MIN(JSON_UNQUOTE(JSON_EXTRACT(JSON_EXTRACT(data_send, '$.value'), '$.value'))) AS minimum_value FROM transaction_object_detection WHERE detection_time BETWEEN '2022-01-01' AND '2022-12-31'",transaction_object_detection,0.6734,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:01.226492
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.2628,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:01.489258
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,"SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type IN ('detection', 'detection_2', 'detection_3')",transaction_object_detection,0.3403,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:01.829554
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE YEAR(detection_time) = YEAR(CURRENT_TIMESTAMP) AND MONTH(detection_time) = MONTH(CURRENT_TIMESTAMP),transaction_object_detection,0.5033,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:02.332806
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,SELECT COUNT(*) AS total_detections FROM transaction_object_detection WHERE detection_time >= '2025-02-19 00:00:00' AND detection_time < '2025-02-20 00:00:00',transaction_object_detection,0.6317,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:02.964516
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT type, COUNT(*) AS total_per_day FROM transaction_object_detection GROUP BY type ORDER BY total_per_day DESC",transaction_object_detection,0.4414,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:03.406479
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,"SELECT detection_time, type, COUNT(*) AS total FROM transaction_object_detection WHERE type = 'object' GROUP BY type, detection_time ORDER BY total DESC LIMIT 1",transaction_object_detection,0.4279,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:03.834902
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,"SELECT detection_time, type, COUNT(*) AS total FROM transaction_object_detection WHERE detection_time > CURDATE() GROUP BY type, detection_time ORDER BY total DESC LIMIT 1",transaction_object_detection,0.5156,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:04.350459
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,"SELECT detection_time AS jam_deteksi, COUNT(*) AS jumlah_deteksi FROM transaction_object_detection WHERE type = 'people' GROUP BY detection_time ORDER BY COUNT(*) DESC LIMIT 1",transaction_object_detection,0.5699,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:04.921149
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, SUM(value) AS total, (SUM(value) / (SELECT COUNT(*) FROM transaction_object_detection)) * 100 AS percentage FROM transaction_object_detection GROUP BY type ORDER BY percentage DESC",transaction_object_detection,0.5487,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:05.469887
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE device_id = 'edge_1',transaction_object_detection,0.3345,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:05.809546
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT DISTINCT device_id FROM transaction_enose WHERE NOT EXISTS (SELECT 1 FROM transaction_object_detection WHERE device_id = transaction_enose.device_id),"transaction_enose, transaction_object_detection",0.5052,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:06.314727
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,"SELECT COUNT(*) AS total FROM (SELECT DISTINCT user_key, device_id, type, value FROM transaction_enose UNION ALL SELECT DISTINCT user_key, device_id, type, value FROM transaction_object_detection) AS subquery WHERE transaction_enose.device_id = transaction_object_detection.device_id GROUP BY user_key, device_id, type, value ORDER BY total DESC","transaction_enose, transaction_object_detection",0.9503,smollm2:1.7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:45:07.265068
