question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?","SELECT type, COUNT(*) AS total FROM transaction_enose GROUP BY type",transaction_enose,0.6508,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:23:55.534155
17,transaction_enose,Berapa rata-rata score per jenis teh?,"SELECT type, AVG(value) AS average_score FROM transaction_enose WHERE type IN ('Tea', 'Tea Black', 'Tea Green', 'Tea Oolong', 'Tea White') GROUP BY type",transaction_enose,1.6211,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:23:57.155290
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,"SELECT device_id, COUNT(*) AS frequency FROM transaction_enose GROUP BY device_id ORDER BY frequency DESC LIMIT 1",transaction_enose,1.1499,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:23:58.305211
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,SELECT COUNT(*) AS total_transactions FROM transaction_enose WHERE device_id = 'e-nose_1' AND MONTH(date_time) = 7 AND YEAR(date_time) = 2025 GROUP BY DATE(date_time),transaction_enose,1.8417,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:00.146932
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,"SELECT date_time, COUNT(*) AS total FROM transaction_enose GROUP BY date_time ORDER BY total DESC LIMIT 1",transaction_enose,1.1127,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:01.259608
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,"SELECT COUNT(*) AS total_transactions, COUNT(CASE WHEN type = 'Cacat Mutu' THEN 1 END) AS total_quality_issues FROM transaction_enose WHERE type = 'Cacat Mutu'",transaction_enose,1.5743,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:02.833932
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,"SELECT MONTH(date_time) AS month, COUNT(*) AS transaction_count FROM transaction_enose WHERE type = 'e-nose' AND value > 20 GROUP BY month ORDER BY month ASC",transaction_enose,1.5347,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:04.368590
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1",transaction_enose,1.0907,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:05.459266
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT * FROM transaction_object_detection,transaction_object_detection,0.5742,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:06.033515
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT * FROM transaction_object_detection WHERE device_id = 'device_id' ORDER BY detection_time DESC LIMIT 10,transaction_object_detection,1.1527,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:07.186250
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,SELECT * FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection) ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,1.7302,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:08.916417
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,SELECT * FROM transaction_object_detection WHERE device_id = 'device_id' ORDER BY detection_time ASC LIMIT 1,transaction_object_detection,0.9952,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:09.911613
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT DISTINCT type FROM transaction_object_detection ORDER BY type ASC,transaction_object_detection,0.771,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:10.684135
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',transaction_object_detection,0.7409,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:11.425034
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',transaction_object_detection,0.9021,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:12.327175
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT * FROM transaction_object_detection WHERE value < 5,transaction_object_detection,0.7983,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:13.125514
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT detection_time AS last_detection_time FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,1.2021,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:14.329615
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,SELECT MIN(value) AS min_value FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection),transaction_object_detection,1.5727,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:15.903314
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC",transaction_object_detection,0.9766,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:16.879882
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,"SELECT type, COUNT(*) AS count FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.7935,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:17.673388
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,SELECT COUNT(*) AS total_objects_per_day FROM transaction_object_detection WHERE DATE(detection_time) = CURDATE() GROUP BY DATE(detection_time) LIMIT 1,transaction_object_detection,1.7403,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:19.414841
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY HOUR(detection_time),transaction_object_detection,1.6635,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:21.078859
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection WHERE DATE(detection_time) = CURRENT_DATE() GROUP BY type ORDER BY total DESC",transaction_object_detection,1.4803,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:22.559149
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",transaction_object_detection,1.2241,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:23.783281
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,"SELECT type, COUNT(*) AS count FROM transaction_object_detection GROUP BY type ORDER BY count DESC LIMIT 1",transaction_object_detection,1.1706,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:24.953884
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,"SELECT detection_time, COUNT(*) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY detection_time ORDER BY total DESC LIMIT 1",transaction_object_detection,1.4594,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:26.413316
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, COUNT(*) / (SELECT COUNT(*) FROM transaction_object_detection) AS percentage FROM transaction_object_detection GROUP BY type",transaction_object_detection,1.2537,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:27.666995
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,"SELECT type, COUNT(*) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type",transaction_object_detection,1.2464,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:28.913445
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT device_id FROM transaction_object_detection),"transaction_enose, transaction_object_detection",1.2597,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:30.173163
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,SELECT COUNT(*) AS total_transactions FROM transaction_enose JOIN transaction_object_detection ON transaction_enose.device_id = transaction_object_detection.device_id WHERE transaction_enose.date_time = transaction_object_detection.detection_time GROUP BY DATE(transaction_enose.date_time) ORDER BY DATE(transaction_enose.date_time) DESC LIMIT 50,"transaction_enose, transaction_object_detection",3.1864,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:24:33.359565
