question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error
30,transaction_object_detection,SELECT COUNT(*) AS total_record FROM transaction_object_detection WHERE type = 'bus',SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',True,True,True,True,False,True,True,match,2.306,3.835,,,
31,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE value < 5,SELECT * FROM transaction_object_detection WHERE value < 5,True,True,True,True,False,True,True,match,31.602,31.258,,,
32,transaction_object_detection,SELECT MAX(detection_time) AS deteksi_terakhir FROM transaction_object_detection,SELECT MAX(detection_time) AS last_detection FROM transaction_object_detection,True,True,True,True,False,True,True,match,3.09,4.163,,,
33,transaction_object_detection,SELECT MIN(value) AS min_objek FROM transaction_object_detection,SELECT MIN(value) AS min_value FROM transaction_object_detection,True,True,True,True,False,True,True,match,3.824,2.523,,,
34,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",False,False,True,True,False,True,True,mismatch,5.827,6.015,,,
35,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",False,True,True,True,False,True,True,match,5.45,6.094,,,
36,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal ORDER BY tanggal","SELECT DATE(detection_time) AS detection_date, COUNT(*) AS total_detected FROM transaction_object_detection GROUP BY detection_date ORDER BY detection_date DESC LIMIT 50",False,False,True,True,False,True,True,mismatch,5.451,6.885,,,
37,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam","SELECT HOUR(detection_time) AS jam, COUNT(*) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam ASC",False,False,True,True,False,True,True,mismatch,2.832,4.1,,,
38,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, type, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal, type ORDER BY tanggal, type","SELECT type, DATE(detection_time) AS detection_date, COUNT(*) AS total FROM transaction_object_detection GROUP BY type, detection_date ORDER BY detection_date ASC, total DESC",False,False,True,True,False,True,True,mismatch,8.527,9.557,,,
39,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,5.438,6.697,,,
40,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC LIMIT 1","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",False,True,True,True,False,True,True,match,5.539,7.033,,,
41,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY jam ORDER BY total DESC LIMIT 1","SELECT HOUR(detection_time) AS hour, COUNT(*) AS detection_count FROM transaction_object_detection WHERE type = 'people' GROUP BY hour ORDER BY detection_count DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,4.167,4.213,,,
42,transaction_object_detection,"SELECT type, SUM(value) AS total, ROUND(SUM(value) * 100.0 / (SELECT SUM(value) FROM transaction_object_detection), 2) AS persentase FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total, (COUNT(*) / (SELECT COUNT(*) FROM transaction_object_detection) * 100) AS percentage FROM transaction_object_detection GROUP BY type",False,False,True,True,False,True,True,mismatch,10.931,12.893,,,
43,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type",False,False,True,True,False,True,True,mismatch,6.538,9.918,,,
44,transaction_enose + transaction_object_detection,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT DISTINCT device_id FROM transaction_object_detection),SELECT DISTINCT transaction_enose.device_id FROM transaction_enose LEFT JOIN transaction_object_detection ON transaction_enose.device_id = transaction_object_detection.device_id WHERE transaction_object_detection.device_id IS NULL,False,True,True,True,False,True,True,match,2.107,5.697,,,
45,transaction_enose + transaction_object_detection,"SELECT tanggal, SUM(total) AS total_gabungan FROM (SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS tanggal, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time)) AS gabungan GROUP BY tanggal ORDER BY tanggal","SELECT DATE(date_time) AS transaction_date, COUNT(*) AS transaction_count FROM (SELECT date_time FROM transaction_enose UNION ALL SELECT detection_time FROM transaction_object_detection) AS combined_transactions GROUP BY transaction_date",False,True,True,True,False,True,True,match,11.122,10.126,,,
