question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
15,transaction_enose,Tampilkan jumlah transaksi e-nose dengan klasifikasi Baik dan Cacat Mutu secara bersamaan,SELECT COUNT(*) AS total_transactions FROM transaction_enose WHERE device_id = 'device_id' AND type = 'Baik' OR type = 'Cacat Mutu' ORDER BY date_time DESC LIMIT 50,transaction_enose,0.6138,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:37.316818
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?",SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'e-nose' AND value IS NOT NULL GROUP BY type ORDER BY total DESC LIMIT 50,transaction_enose,0.4391,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:37.757774
17,transaction_enose,Berapa rata-rata score per jenis teh?,SELECT count(DISTINCT `value`) AS rata_rata_score FROM measurements WHERE score > (SELECT AVG(score) FROM measurements) ORDER BY score DESC LIMIT 50,transaction_enose,0.6319,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:38.389671
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,"SELECT device_id, COUNT(*) as total FROM transaction_enose GROUP BY device_id HAVING COUNT(*) > 0 ORDER BY total DESC LIMIT 50",transaction_enose,0.4947,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:38.884334
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'device_id' AND date_time = '2025-07-01' ORDER BY date_time DESC LIMIT 1,transaction_enose,0.5775,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:39.462392
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,SELECT COUNT(*) AS total FROM transaction_enose WHERE date_time = '2025-01-01' AND type = 'e-nose' GROUP BY date_time ORDER BY total DESC LIMIT 50,transaction_enose,0.5915,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:40.053848
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'Cacat Mutu' GROUP BY type ORDER BY total DESC LIMIT 10,transaction_enose,0.4745,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:40.528364
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,SELECT SUM(CASE WHEN data_send > 20 THEN 1 ELSE 0 END) AS num_transactions FROM transaction_enose WHERE device_id = 'device_id' AND date_time >= '2025-01-01' AND date_time <= '2025-01-31',transaction_enose,0.741,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:41.269384
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,SELECT SUM(CASE WHEN type = 'e-nose' THEN value ELSE 0 END) AS total_e-nose FROM transaction_enose WHERE date_time = '2025-01-01' AND device_id = 'X001',transaction_enose,0.6437,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:41.913063
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT * FROM transaction_object_detection WHERE detection_time >= '2025-01-01' AND detection_time <= '2025-01-31',transaction_object_detection,0.5305,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:42.443588
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT * FROM transaction_object_detection WHERE detection_time >= CURDATE() - INTERVAL 1 DAY AND detection_time <= CURDATE() ORDER BY detection_time DESC LIMIT 10,transaction_object_detection,0.5301,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:42.973659
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,SELECT * FROM transaction_object_detection WHERE detection_time > '2025-01-01' AND detection_time < '2025-01-31',transaction_object_detection,0.554,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:43.528948
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,SELECT * FROM transaction_object_detection WHERE detection_time = '2025-01-01' AND type = 'object',transaction_object_detection,0.4878,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:44.016723
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT * FROM transaction_object_detection WHERE detection_time > '2025-01-01' AND detection_time < '2025-01-31',transaction_object_detection,0.5752,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:44.591886
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE device_id = 'car',transaction_object_detection,0.3536,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:44.945471
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',transaction_object_detection,0.3401,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:45.285602
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT * FROM transaction_object_detection WHERE detection_time > '2025-01-01' AND detection_time < '2025-01-31' ORDER BY detection_time DESC LIMIT 50,transaction_object_detection,0.5833,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:45.868888
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time > '2025-01-01' AND detection_time <= '2025-01-31',transaction_object_detection,0.5975,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:46.466338
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,SELECT MIN(detection_time) AS minimum_object_detected FROM transaction_object_detection WHERE detection_time >= '2025-01-01' AND detection_time <= '2025-01-31',transaction_object_detection,0.6065,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:47.072810
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time = '2025-01-01' AND detection_time = '2025-01-31',transaction_object_detection,0.5441,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:47.616960
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'deteksi' AND value <> 0,transaction_object_detection,0.3967,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:48.013626
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time >= CURDATE() AND detection_time < CURDATE() + INTERVAL 1 DAY,transaction_object_detection,0.4797,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:48.493330
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time >= '2025-02-19' AND detection_time <= '2025-02-20' ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,0.6194,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:49.112688
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT COUNT(*) AS total_deteksi FROM transaction_object_detection WHERE detection_time = DATE_SUB(NOW(), INTERVAL 1 DAY)",transaction_object_detection,0.461,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:49.574136
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,"SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'object' AND detection_time >= DATE_SUB(NOW(), INTERVAL 1 DAY) AND detection_time <= DATE_SUB(NOW(), INTERVAL 1 WEEK)",transaction_object_detection,0.5965,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:50.170648
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,SELECT device_id FROM transaction_object_detection WHERE detection_time = '2025-01-01' AND type = 'object',transaction_object_detection,0.4787,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:50.649370
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,"SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'people' AND detection_time < DATE_SUB(CURRENT_DATE, INTERVAL 1 DAY) ORDER BY detection_time DESC LIMIT 50",transaction_object_detection,0.5712,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:51.222401
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,SELECT COUNT(*) / COUNT(*) AS percentage FROM transaction_object_detection WHERE detection_time = '2025-01-01' AND type = 'objek',transaction_object_detection,0.5175,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:51.739879
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time = 'edge_1' LIMIT 1,transaction_object_detection,0.4527,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:52.192572
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT COUNT(*) AS count FROM transaction_enose JOIN transaction_object_detection ON transaction_enose.device_id = transaction_object_detection.device_id WHERE transaction_enose.type = 'device' AND transaction_enose.value IS NOT NULL AND transaction_object_detection.value IS NOT NULL GROUP BY transaction_enose.device_id HAVING COUNT(*) > 0 ORDER BY count DESC LIMIT 1,"transaction_enose, transaction_object_detection",0.8686,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:53.061186
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'device_id' GROUP BY device_id HAVING COUNT(*) > 1 ORDER BY device_id LIMIT 1,"transaction_enose, transaction_object_detection",0.5468,falcon3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-03-06T10:22:53.607959
