question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
11,transaction_enose,Kapan transaksi e-nose terakhir terjadi?,"SELECT MAX(date_time) AS last_transaction FROM transaction_enose WHERE type = 'e-nose' GROUP BY user_key, device_id ORDER BY date_time DESC LIMIT 1",transaction_enose,0.9026,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:16.450597
12,transaction_enose,Tampilkan transaksi e-nose yang terjadi antara jam 10:00 dan 12:00,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',transaction_enose,0.8878,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:17.338366
13,transaction_enose,Berapa score klasifikasi terendah yang pernah tercatat?,SELECT MIN(value) AS lowest_score FROM transaction_enose WHERE type = 'klasifikasi',transaction_enose,0.6146,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:17.952928
14,transaction_enose,Berapa jumlah transaksi e-nose per device?,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id",transaction_enose,0.5677,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:18.521623
15,transaction_enose,Tampilkan jumlah transaksi e-nose dengan klasifikasi Baik dan Cacat Mutu secara bersamaan,"SELECT COUNT(*) AS total FROM transaction_enose WHERE data_send LIKE '%klasifikasi=""Baik""%' OR data_send LIKE '%klasifikasi=""Cacat Mutu""%'",transaction_enose,0.9438,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:19.465466
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?","SELECT device_id, COUNT(*) AS total FROM transaction_enose WHERE type IN ('multiclass_A', 'multiclass_B', 'multiclass_C', 'multiclass_D', 'multiclass_E') GROUP BY device_id",transaction_enose,1.0892,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:20.554655
17,transaction_enose,Berapa rata-rata score per jenis teh?,"SELECT AVG(JSON_EXTRACT(data_send, '$.score')) AS average_score FROM transaction_enose WHERE JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.type')) = 'teh'",transaction_enose,0.9187,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:21.474386
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,SELECT device_id FROM transaction_enose GROUP BY device_id ORDER BY COUNT(device_id) DESC LIMIT 1,transaction_enose,0.6356,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:22.110921
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 ORDER BY date_time DESC LIMIT 31,transaction_enose,1.092,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:23.203919
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,"SELECT DATE(date_time) AS transaction_day, COUNT(*) AS total_transactions FROM transaction_enose GROUP BY DATE(date_time) ORDER BY total_transactions DESC LIMIT 1",transaction_enose,0.884,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:24.088935
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,"SELECT CAST(SUM(IIF(JSON_EXTRACT(data_send, '$.type') = 'Cacat Mutu', 1, 0)) AS DECIMAL(10, 2) * 100 / COUNT(*)) AS percentage FROM transaction_enose WHERE value LIKE '%deteksi%'",transaction_enose,1.3619,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:25.450841
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,"SELECT DATE_FORMAT(date_time, '%Y-%m') AS month, COUNT(*) AS transaction_count FROM transaction_enose WHERE value > '20' GROUP BY DATE_FORMAT(date_time, '%Y-%m') HAVING transaction_count > 20",transaction_enose,1.2162,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:26.668054
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,"SELECT user_key, device_id, date_time, type, data_send, value FROM transaction_enose WHERE DATE(date_time) = (SELECT DATE(date_time) FROM transaction_enose GROUP BY DATE(date_time) ORDER BY COUNT(*) DESC LIMIT 1)",transaction_enose,1.3079,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:27.976003
24,transaction_object_detection,Tampilkan semua data deteksi objek,"SELECT detection_time, type, value, device_id, user_key FROM transaction_object_detection",transaction_object_detection,0.6649,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:28.640927
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT * FROM transaction_object_detection WHERE type = 'object_detection' ORDER BY detection_time DESC LIMIT 10,transaction_object_detection,0.6811,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:29.322016
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,"SELECT detection_time, type, value, device_id, user_key FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1",transaction_object_detection,0.7247,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:30.047774
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,"SELECT detection_time, type, value, device_id, user_key FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1",transaction_object_detection,0.7204,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:30.768167
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT type FROM transaction_object_detection GROUP BY type,transaction_object_detection,0.4581,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:31.226219
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',transaction_object_detection,0.5758,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:31.801994
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',transaction_object_detection,0.5636,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:32.365580
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,"SELECT detection_time, type, value AS nilai FROM transaction_object_detection WHERE value < 5",transaction_object_detection,0.6173,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:32.983846
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT MAX(detection_time) AS last_detection FROM transaction_object_detection GROUP BY device_id ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,0.7215,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:33.706222
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,"SELECT MIN(value) AS min_detected_value FROM transaction_object_detection GROUP BY device_id, detection_time ORDER BY detection_time ASC LIMIT 1",transaction_object_detection,0.7493,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:34.455491
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.548,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:35.004550
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC",transaction_object_detection,0.6011,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:35.606435
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,"SELECT DATE(detection_time) AS detection_date, COUNT(*) AS total_objects_detected FROM transaction_object_detection GROUP BY detection_date ORDER BY detection_date ASC",transaction_object_detection,0.6957,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:36.302157
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,"SELECT COUNT(*) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' AND HOUR(detection_time) = HOUR('2025-02-19 CONCAT(', LPAD(MINUTE('2025-02-19) 00:00:00'), 2, '0')) GROUP BY DATE_FORMAT(detection_time, '%Y-%m-%j %H')",transaction_object_detection,1.9317,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:38.233850
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT DATE(detection_time) AS date, type, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time), type ORDER BY date ASC",transaction_object_detection,0.8429,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:39.077729
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,"SELECT type, SUM(value) AS total_value FROM transaction_object_detection GROUP BY type ORDER BY total_value DESC LIMIT 1",transaction_object_detection,0.775,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:39.852692
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",transaction_object_detection,0.6765,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:40.529214
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,"SELECT DATE_FORMAT(detection_time, '%H') AS hour, COUNT(*) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY hour ORDER BY total DESC LIMIT 1",transaction_object_detection,0.9299,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:41.460068
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, value/ SUM(value) OVER () * 100 AS percentage FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.6999,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:42.159946
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC",transaction_object_detection,0.7745,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:42.934461
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT DISTINCT t1.device_id FROM transaction_enose AS t1 LEFT JOIN transaction_object_detection AS t2 ON t1.user_key = t2.user_key AND t1.device_id = t2.device_id WHERE t2.device_id IS NULL,"transaction_enose, transaction_object_detection",1.2016,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:44.136101
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,"SELECT DATE(date_time) AS transaction_date, COUNT(*) AS total_transactions FROM `transaction_enose` JOIN `transaction_object_detection` ON `transaction_enose`.user_key = `transaction_object_detection`.user_key GROUP BY transaction_date ORDER BY transaction_date ASC","transaction_enose, transaction_object_detection",2.7472,qwen2.5:3b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:27:46.883284
