question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
11,transaction_enose,Kapan transaksi e-nose terakhir terjadi?,SELECT MAX(date_time) AS last_transaction FROM transaction_enose,transaction_enose,0.3731,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:42.419715
12,transaction_enose,Tampilkan transaksi e-nose yang terjadi antara jam 10:00 dan 12:00,SELECT * FROM transaction_enose WHERE date_time BETWEEN '2023-10-05 10:00:00' AND '2023-10-05 12:00:00' ORDER BY date_time ASC LIMIT 50,transaction_enose,0.6881,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:43.108855
13,transaction_enose,Berapa score klasifikasi terendah yang pernah tercatat?,SELECT MIN(value) AS lowest_classification_score FROM transaction_enose,transaction_enose,0.3361,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:43.444913
14,transaction_enose,Berapa jumlah transaksi e-nose per device?,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 50",transaction_enose,0.4333,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:43.878170
15,transaction_enose,Tampilkan jumlah transaksi e-nose dengan klasifikasi Baik dan Cacat Mutu secara bersamaan,SELECT COUNT(*) AS total FROM transaction_enose WHERE classification = 'Baik' OR classification = 'Cacat Mutu',transaction_enose,0.6258,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:44.503957
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?","SELECT transaction_enose.user_key AS user, GROUP_CONCAT(DISTINCT IF(transaction_enose.type IN ('A', 'B', 'C', 'D', 'E'), transaction_enose.value, '') ORDER BY transaction_enose.type SEPARATOR ', ') AS multiclass_transactions FROM transaction_enose GROUP BY transaction_enose.user_key",transaction_enose,1.2866,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:45.790567
17,transaction_enose,Berapa rata-rata score per jenis teh?,"SELECT category, AVG(score) AS average_score FROM transaction_enose GROUP BY category ORDER BY average_score DESC",transaction_enose,0.5567,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:46.348350
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,"SELECT device_id, COUNT(*) AS count FROM transaction_enose GROUP BY device_id ORDER BY count DESC LIMIT 1",transaction_enose,0.6076,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:46.955908
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,"SELECT DATE(date_time) AS date, COUNT(*) AS transactions FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 GROUP BY DATE(date_time) ORDER BY date",transaction_enose,0.9826,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:47.939100
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,"SELECT DATE(date_time) AS day, COUNT(*) AS count FROM transaction_enose GROUP BY DATE(date_time) ORDER BY count DESC LIMIT 1",transaction_enose,0.6153,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:48.555930
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,SELECT CAST(COUNT(CASE WHEN `value` = 1 THEN 1 ELSE NULL END) AS REAL) * 100 / COUNT(`value`) AS percentage FROM transaction_enose,transaction_enose,0.8343,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:49.391278
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,"SELECT DATE_FORMAT(date_time, '%M') AS month, COUNT(*) AS transactions FROM transaction_enose WHERE value > 20 GROUP BY month(date_time) ORDER BY transactions DESC",transaction_enose,0.7354,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:50.126686
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,"SELECT DATE(date_time) AS day, COUNT(*) AS total FROM transaction_enose GROUP BY DATE(date_time) ORDER BY total DESC LIMIT 1",transaction_enose,0.7141,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:50.840749
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT * FROM transaction_object_detection,transaction_object_detection,0.4454,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:51.286173
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,transaction_object_detection,0.4869,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:51.773061
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 100,transaction_object_detection,0.4875,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:52.260561
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 100,transaction_object_detection,0.4724,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:52.732950
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT DISTINCT type FROM transaction_object_detection,transaction_object_detection,0.3806,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:53.113571
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',transaction_object_detection,0.4214,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:53.534964
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',transaction_object_detection,0.4893,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:54.024307
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT * FROM transaction_object_detection WHERE value < 5,transaction_object_detection,0.4495,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:54.473764
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT MAX(detection_time) AS last_detection FROM transaction_object_detection,transaction_object_detection,0.443,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:54.916773
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,SELECT MIN(value) AS min_detection_value FROM transaction_object_detection,transaction_object_detection,0.487,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:55.404774
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT type, COUNT(value) AS jumlah FROM transaction_object_detection GROUP BY type ORDER BY jumlah DESC",transaction_object_detection,0.5231,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:55.927838
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,"SELECT type, COUNT(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC",transaction_object_detection,0.4991,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:56.427902
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,"SELECT DATE(detection_time) AS detection_date, COUNT(value) AS detected_objects FROM transaction_object_detection GROUP BY DATE(detection_time) ORDER BY detection_date DESC",transaction_object_detection,0.6729,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:57.100796
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,"SELECT DATE(detection_time) AS detection_date, COUNT(DISTINCT value) AS total_objects FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY DATE(detection_time)",transaction_object_detection,0.8794,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:57.980173
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT DATE(detection_time) AS detection_date, type, COUNT(value) AS detections_per_type FROM transaction_object_detection GROUP BY DATE(detection_time), type ORDER BY DATE(detection_time), type",transaction_object_detection,0.9451,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:58.925812
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",transaction_object_detection,0.5816,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:48:59.507405
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",transaction_object_detection,0.5535,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:49:00.060933
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,"SELECT DATE(detection_time) AS detection_hour, COUNT(*) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY DATE(detection_time) ORDER BY total DESC LIMIT 1",transaction_object_detection,0.7786,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:49:00.840514
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, COUNT(*) * 100 / SUM(COUNT(*)) OVER () AS percentage FROM transaction_object_detection GROUP BY type ORDER BY percentage DESC",transaction_object_detection,0.6847,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:49:01.526231
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,"SELECT type, COUNT(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC",transaction_object_detection,0.618,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:49:02.144253
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT device_id FROM transaction_object_detection),"transaction_enose, transaction_object_detection",0.6276,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:49:02.771888
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,"SELECT DATE(date_time) AS date, COUNT(*) AS transactions FROM transaction_enose INNER JOIN transaction_object_detection ON transaction_enose.device_id = transaction_object_detection.device_id WHERE device_id IN ('device1', 'device2') GROUP BY date ORDER BY date ASC","transaction_enose, transaction_object_detection",0.938,qwen2.5:1.5b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-04-14T21:49:03.710837
