question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?","SELECT 'A', 'B', 'C', 'D', 'E' AS multiclass FROM transaction_enose ORDER BY date_time ASC",transaction_enose,0.5883,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:26.851478
17,transaction_enose,Berapa rata-rata score per jenis teh?,"SELECT category, AVG(score) AS average_score FROM transaction_enose GROUP BY category ORDER BY average_score DESC LIMIT 50",transaction_enose,0.5195,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:27.370995
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,SELECT user_key FROM transaction_enose ORDER BY data_send DESC LIMIT 1,transaction_enose,0.4364,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:27.807349
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,SELECT COUNT(*) AS total_transactions FROM transaction_enose WHERE user_key = 'e-nose_1' AND device_id = 'e-nose_1' AND date_time BETWEEN '2025-07-01' AND '2025-07-31',transaction_enose,0.7253,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:28.533178
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,SELECT date_time FROM transaction_enose ORDER BY value DESC LIMIT 1,transaction_enose,0.4459,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:28.979724
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,SELECT CAST(SUM(CASE WHEN data_send ~ 'Cacat Mutu' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) AS percentage_cacat_mutu FROM transaction_enose WHERE type = 'Cacat Mutu',transaction_enose,0.6385,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:29.620270
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,SELECT DATE(date_time) FROM transaction_enose WHERE value > 20,transaction_enose,0.4175,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:30.037797
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,SELECT * FROM transaction_enose WHERE date_time BETWEEN '2023-10-26' AND '2023-10-27' ORDER BY value DESC LIMIT 1,transaction_enose,0.6255,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:30.663264
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT * FROM transaction_object_detection,transaction_object_detection,0.4474,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:31.111201
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,transaction_object_detection,0.4162,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:31.527959
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,0.4599,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:31.989882
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,"SELECT detection_time, type FROM transaction_object_detection WHERE value = 1",transaction_object_detection,0.4449,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:32.434780
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT type FROM transaction_object_detection WHERE detection_time = '2023-10-26',transaction_object_detection,0.4816,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:32.916350
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',transaction_object_detection,0.4399,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:33.356245
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT * FROM transaction_object_detection WHERE type = 'bus' AND value = 100,transaction_object_detection,0.4435,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:33.800237
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT * FROM transaction_object_detection WHERE value < 5,transaction_object_detection,0.4821,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:34.282343
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT detection_time FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,0.4145,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:34.697276
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,SELECT MIN(value) FROM transaction_object_detection WHERE detection_time = '2023-10-26',transaction_object_detection,0.536,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:35.238299
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.4572,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:35.696050
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'detection',transaction_object_detection,0.4477,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:36.143704
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,SELECT SUM(value) AS total_objects FROM transaction_object_detection WHERE detection_time >= DATE(NOW()) AND detection_time < DATE(NOW() + INTERVAL 1 DAY),transaction_object_detection,0.5355,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:36.679235
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,SELECT SUM(value) AS total_objects FROM transaction_object_detection WHERE detection_time = '192025' AND type = 'OBJECT' ORDER BY detection_time DESC LIMIT 50,transaction_object_detection,0.619,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:37.298187
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT type, SUM(value) AS total_detection FROM transaction_object_detection GROUP BY type ORDER BY total_detection DESC",transaction_object_detection,0.5674,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:37.865563
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,SELECT type FROM transaction_object_detection WHERE value = (SELECT MAX(value) FROM transaction_object_detection),transaction_object_detection,0.4941,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:38.363203
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,SELECT type FROM transaction_object_detection WHERE value > 0 ORDER BY value DESC LIMIT 1,transaction_object_detection,0.402,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:38.765163
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,SELECT detection_time FROM transaction_object_detection ORDER BY value DESC LIMIT 1,transaction_object_detection,0.4498,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:39.215474
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, CAST(SUM(value) AS REAL) * 100 / COUNT(*) AS percentage FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.5712,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:39.787157
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,SELECT `value` FROM transaction_object_detection WHERE `device_id` = 'edge_1' GROUP BY `type` ORDER BY `value` DESC LIMIT 50,transaction_object_detection,0.5609,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:40.348037
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT DISTINCT t.device_id FROM transaction_enose t JOIN transaction_object_detection t ON t.user_key = t.device_id WHERE t.value IS NULL,"transaction_enose, transaction_object_detection",0.5802,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:40.928477
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,"SELECT t.type, COUNT(*) AS transaction_count FROM transaction_enose AS t JOIN transaction_object_detection AS to ON t.user_key = to.user_key GROUP BY t.type ORDER BY transaction_count DESC LIMIT 50","transaction_enose, transaction_object_detection",0.7408,gemma3:1b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:38:41.669231
