question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error,pred_rows_count,gold_rows_count,pred_rows_preview,gold_rows_preview
11,transaction_enose,SELECT MAX(date_time) AS transaksi_terakhir FROM transaction_enose,"SELECT MAX(date_time) FROM transaction_enose WHERE type = 'transaksi' GROUP BY user_key, device_id ORDER BY date_time DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,6.946,0.537,,,,0,1,,2026-04-08 10:23:28
12,transaction_enose,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',SELECT * FROM transaction_enose WHERE date_time BETWEEN '2023-10-00:00:00' AND '2023-12:00:00',False,False,True,True,False,True,True,mismatch,0.312,0.706,,,,0,66,,"1 | e-nose_2 | 2026-04-08 10:18:15 | greentea | [{""MQ9"":149.42},{""MQ4"":261.7},{""TGS2602"":84.44},{""MQ6"":154.18},{""MQ5"":454.56},{""TGS2620"":75.47},{""MQ138"":372.19},{""MQ3"":151.35},{""TGS822"":28.64},{""MQ7"":199.39}] | [{""Class"":""Baik"",""Score"":[50.2],""Multiclass"":[""A""]}] || 1 | e-nose_2 | 2026-04-08 10:23:28 | greentea | [{""MQ9"":235.29},{""MQ4"":286.73},{""TGS2602"":86.73},{""MQ6"":233.96},{""MQ5"":401.82},{""TGS2620"":93.21},{""MQ138"":380.38},{""MQ3"":170.82},{""TGS822"":31.73},{""MQ7"":117.65}] | [{""Class"":""Baik"",""Sco..."
13,transaction_enose,"SELECT MIN(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS min_score FROM transaction_enose","SELECT MAX(value) AS max_score FROM transaction_enose WHERE JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.type')) = 'klasifikasi'",False,False,True,True,False,True,True,mismatch,0.378,0.389,,,,1,1,None,0.00
14,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC","SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id",False,True,True,True,False,True,True,match,0.386,0.49,,,,5,5,10.251.251.172:8080 | 1 || e-nose_1 | 228 || e-nose_1/1.0 | 1,10.251.251.172:8080 | 1 || e-nose_1 | 228 || e-nose_1/1.0 | 1
15,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Class:Baik%' THEN 1 ELSE 0 END) AS total_baik, SUM(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 ELSE 0 END) AS total_cacat_mutu FROM transaction_enose","SELECT CASE WHEN JSON_UNQUOTE(data_send) 'klasification' = 'Baik' THEN 1 ELSE 0 END AS 'Klasifikasi Baik', CASE WHEN JSON_UNQUOTE(data_send) 'klasification' = 'Cacat Mutu' THEN 1 ELSE 0 END AS 'Klasifikasi Cacat' FROM transaction_enose GROUP BY date_time",False,False,False,True,False,False,True,pred_error,0.783,0.358,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ''klasification' = 'Baik' THEN 1 ELSE 0 END AS 'Klasifikasi Baik', CASE WHEN J...' at line 1"")
[SQL: SELECT CASE WHEN JSON_UNQUOTE(data_send) 'klasification' = 'Baik' THEN 1 ELSE 0 END AS 'Klasifikasi Baik', CASE WHEN JSON_UNQUOTE(data_send) 'klasification' = 'Cacat Mutu' THEN 1 ELSE 0 END AS 'Klasifikasi Cacat' FROM transaction_enose GROUP BY date_time]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ''klasification' = 'Baik' THEN 1 ELSE 0 END AS 'Klasifikasi Baik', CASE WHEN J...' at line 1"")
[SQL: SELECT * FROM (SELECT CASE WHEN JSON_UNQUOTE(data_send) 'klasification' = 'Baik' THEN 1 ELSE 0 END AS 'Klasifikasi Baik', CASE WHEN JSON_UNQUOTE(data_send) 'klasification' = 'Cacat Mutu' THEN 1 ELSE 0 END AS 'Klasifikasi Cacat' FROM transaction_enose GROUP BY date_time) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,1,,0 | 20
16,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Multiclass:A%' THEN 1 ELSE 0 END) AS A, SUM(CASE WHEN value LIKE '%Multiclass:B%' THEN 1 ELSE 0 END) AS B, SUM(CASE WHEN value LIKE '%Multiclass:C%' THEN 1 ELSE 0 END) AS C, SUM(CASE WHEN value LIKE '%Multiclass:D%' THEN 1 ELSE 0 END) AS D, SUM(CASE WHEN value LIKE '%Multiclass:E%' THEN 1 ELSE 0 END) AS E FROM transaction_enose","SELECT JSON_UNQUOTE(JSON_EXTRACT(transaction_enose.data_send, '$.*[""multiclass""].value')) AS multiclass, COUNT(*) AS total_transactions FROM transaction_enose GROUP BY multicclass ORDER BY multiclass",False,False,False,True,False,False,True,pred_error,0.271,0.41,"(pymysql.err.OperationalError) (1054, ""Unknown column 'multicclass' in 'group statement'"")
[SQL: SELECT JSON_UNQUOTE(JSON_EXTRACT(transaction_enose.data_send, '$.*[""multiclass""].value')) AS multiclass, COUNT(*) AS total_transactions FROM transaction_enose GROUP BY multicclass ORDER BY multiclass]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1054, ""Unknown column 'multicclass' in 'group statement'"")
[SQL: SELECT * FROM (SELECT JSON_UNQUOTE(JSON_EXTRACT(transaction_enose.data_send, '$.*[""multiclass""].value')) AS multiclass, COUNT(*) AS total_transactions FROM transaction_enose GROUP BY multicclass ORDER BY multiclass) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,1,,0 | 0 | 0 | 0 | 0
17,transaction_enose,"SELECT type, AVG(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS avg_score FROM transaction_enose GROUP BY type ORDER BY avg_score DESC","SELECT JSON_UNQUOTE(JSON_EXTRACT(data_send, '$"".type"")), AVG(JSON_UNQUOTE(JSON_EXTRACT(value, '$.score'))) AS average_score FROM transaction_enose GROUP BY type ORDER BY average_score DESC",False,False,False,True,False,False,True,pred_error,0.226,0.567,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near '.score'))) AS average_score FROM transaction_enose GROUP BY type ORDER BY ave...' at line 1"")
[SQL: SELECT JSON_UNQUOTE(JSON_EXTRACT(data_send, '$"".type"")), AVG(JSON_UNQUOTE(JSON_EXTRACT(value, '$.score'))) AS average_score FROM transaction_enose GROUP BY type ORDER BY average_score DESC]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near '.score'))) AS average_score FROM transaction_enose GROUP BY type ORDER BY ave...' at line 1"")
[SQL: SELECT * FROM (SELECT JSON_UNQUOTE(JSON_EXTRACT(data_send, '$"".type"")), AVG(JSON_UNQUOTE(JSON_EXTRACT(value, '$.score'))) AS average_score FROM transaction_enose GROUP BY type ORDER BY average_score DESC) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,1,,greentea | 0.000000
18,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1","SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1",True,True,True,True,False,True,True,match,0.34,0.318,,,,1,1,e-nose_1 | 228,e-nose_1 | 228
19,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 GROUP BY tanggal ORDER BY tanggal","SELECT DATE_FORMAT(date_time, '%Y-%m') AS month, COUNT(*) AS total_transactions FROM transaction_enose WHERE device_id = 'e-nose_1' AND EXTRACT(MONTH FROM date_time) = 7 AND YEAR(date_time) = 2025 GROUP BY month",False,False,True,True,False,True,True,mismatch,0.323,0.309,,,,1,2,2025-07 | 10,2025-07-04 | 8 || 2025-07-07 | 2
20,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY tanggal ORDER BY total DESC LIMIT 1","SELECT DATE(date_time) AS transaction_date, COUNT(*) AS total_transactions FROM transaction_enose WHERE type = 'e-nose' GROUP BY transaction_date ORDER BY total_transactions DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,0.486,0.414,,,,0,1,,2025-06-25 | 21
21,transaction_enose,"SELECT ROUND(COUNT(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 END) * 100.0 / COUNT(*), 2) AS persen_cacat_mutu FROM transaction_enose",SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM transaction_enose) AS persentase FROM transaction_enose WHERE type = 'Cacat Mutu',False,False,True,True,False,True,True,mismatch,0.306,0.289,,,,1,1,0.00000,8.58
22,transaction_enose,"SELECT DATE_FORMAT(date_time, '%Y-%m') AS bulan, COUNT(*) AS total FROM transaction_enose GROUP BY bulan HAVING total > 20 ORDER BY bulan","SELECT DATE_FORMAT(date_time, '%Y-%m') AS month, COUNT(*) AS total FROM transaction_enose WHERE value > 'JSON_UNQUOTE((SELECT data_send FROM JSON_TABLE(transaction_enose.value) WHERE JSON_CONTAINS(JSON_ARRAY(data_send), '""count""')))' GROUP BY month HAVING total > 20",False,True,True,True,False,True,True,match,0.451,0.355,,,,3,3,2025-02 | 80 || 2025-05 | 82 || 2025-06 | 36,2025-02 | 80 || 2025-05 | 82 || 2025-06 | 36
23,transaction_enose,SELECT * FROM transaction_enose WHERE DATE(date_time) = (SELECT DATE(date_time) FROM transaction_enose GROUP BY DATE(date_time) ORDER BY COUNT(*) DESC LIMIT 1),"SELECT user_key, SUM(value) AS total FROM transaction_enose WHERE date_time = DATE(date_time) GROUP BY user_key ORDER BY total DESC LIMIT 50",False,False,True,True,False,True,True,mismatch,6.709,1.061,,,,0,21,,"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk | e-nose_1 | 2025-06-25 09:30:27 | greentea | [{""MQ3"":531.5666666667,""TGS822"":41.3,""TGS2602"":56.0666666667,""MQ5"":56.1666666667,""MQ138"":390.6833333333,""TGS2620"":83.3166666667}] | {""0"":{""Class"":""Baik"",""Score"":[48.6],""Multiclass"":[""C""]}} || eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1..."
24,transaction_object_detection,SELECT * FROM transaction_object_detection,SELECT * FROM transaction_object_detection WHERE type = 'deteksi objek',False,False,True,True,False,True,True,mismatch,2.361,32.553,,,,0,5496,,2025-02-19 13:09:43 | bicycle | 15 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:09:43 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLC...
25,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,"SELECT * FROM transaction_object_detection WHERE detection_time >= DATE_SUB(CURDATE(), INTERVAL 1 DAY) ORDER BY detection_time DESC LIMIT 10",False,False,True,True,False,True,True,mismatch,1.359,1.783,,,,0,10,,2025-07-07 10:05:53 | refrigerator | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:03 | refrigerator | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:13 | refrigerator | 1 | e...
26,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,SELECT * FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection) ORDER BY detection_time DESC,False,False,True,True,False,True,True,mismatch,3.34,1.256,,,,3,1,2025-07-07 10:06:44 | dosen-staff | 2 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:44 | mahasiswa | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:44 | refrigerator | 1 | edge_...,2025-07-07 10:06:44 | dosen-staff | 2 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk
27,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,SELECT * FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection) ORDER BY detection_time DESC,False,False,True,True,False,True,True,mismatch,4.136,2.129,,,,3,1,2025-07-07 10:06:44 | dosen-staff | 2 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:44 | mahasiswa | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:44 | refrigerator | 1 | edge_...,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk
28,transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,"SELECT type, value FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection)",False,False,True,True,False,True,True,mismatch,2.497,2.66,,,,3,48,dosen-staff | 2 || mahasiswa | 1 || refrigerator | 1,backpack || baseball glove || bed
