question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?","SELECT data_send, COUNT(*) AS total FROM transaction_enose WHERE type = 'e-nose' GROUP BY data_send PARTITION BY (CASE WHEN data_send LIKE 'A%' THEN 'A' WHEN data_send LIKE 'B%' THEN 'B' WHEN data_send LIKE 'C%' THEN 'C' WHEN data_send LIKE 'D%' THEN 'D' ELSE 'E' END)",transaction_enose,1.6513,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:29.232617
17,transaction_enose,Berapa rata-rata score per jenis teh?,"SELECT type, AVG(value) AS average_score FROM transaction_enose GROUP BY type",transaction_enose,0.5998,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:29.841512
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,SELECT device_id FROM transaction_enose GROUP BY device_id ORDER BY COUNT(*) DESC LIMIT 1,transaction_enose,0.5629,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:30.405976
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS jumlah_transaksi FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 GROUP BY tanggal ORDER BY tanggal",transaction_enose,1.0169,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:31.423412
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,SELECT DATE(date_time) AS tanggal FROM transaction_enose GROUP BY DATE(date_time) ORDER BY COUNT(*) DESC LIMIT 1,transaction_enose,0.6627,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:32.086115
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,SELECT SUM(CASE WHEN type = 'Cacat Mutu' THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS persentase FROM transaction_enose WHERE type != '',transaction_enose,0.8023,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:32.888415
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,SELECT MONTH(date_time) AS month FROM transaction_enose GROUP BY MONTH(date_time) HAVING COUNT(*) > 20 ORDER BY month,transaction_enose,0.8127,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:33.701087
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,SELECT DATE(date_time) AS transaction_date FROM transaction_enose GROUP BY DATE(date_time) ORDER BY COUNT(*) DESC LIMIT 1,transaction_enose,0.7891,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:34.490748
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT * FROM transaction_object_detection,transaction_object_detection,0.4562,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:34.947509
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,transaction_object_detection,0.5169,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:35.464365
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 50,transaction_object_detection,0.5234,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:35.987809
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,transaction_object_detection,0.5206,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:36.508911
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT DISTINCT type FROM transaction_object_detection,transaction_object_detection,0.4031,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:36.914002
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',transaction_object_detection,0.4245,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:37.338525
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',transaction_object_detection,0.4724,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:37.810881
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT * FROM transaction_object_detection WHERE value < 5,transaction_object_detection,0.4819,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:38.299265
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT MAX(detection_time) AS last_detection_time FROM transaction_object_detection,transaction_object_detection,0.515,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:38.815040
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,SELECT MIN(value) FROM transaction_object_detection,transaction_object_detection,0.434,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:39.249574
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.534,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:39.783582
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.5228,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:40.306403
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,"SELECT DATE(detection_time) AS detection_date, COUNT(*) AS total_objects FROM transaction_object_detection GROUP BY detection_date ORDER BY detection_date",transaction_object_detection,0.7171,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:41.023543
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,"SELECT HOUR(detection_time) AS hour, SUM(value) AS total_objects FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY hour ORDER BY hour",transaction_object_detection,1.1258,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:42.149362
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT DATE(detection_time) AS detection_date, type, SUM(value) AS total_detections FROM transaction_object_detection GROUP BY detection_date, type ORDER BY detection_date, total_detections DESC LIMIT 50",transaction_object_detection,0.9707,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:43.120564
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,SELECT type FROM transaction_object_detection GROUP BY type ORDER BY COUNT(*) DESC LIMIT 1,transaction_object_detection,0.4817,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:43.602908
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,SELECT type FROM transaction_object_detection GROUP BY type ORDER BY COUNT(*) DESC LIMIT 1,transaction_object_detection,0.493,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:44.095943
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,"SELECT DATE(detection_time) AS detection_date, COUNT(*) AS detection_count FROM transaction_object_detection WHERE type = 'people' GROUP BY detection_date ORDER BY detection_count DESC LIMIT 1",transaction_object_detection,0.8707,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:44.967179
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, SUM(CASE WHEN type = 'object1' THEN value ELSE 0 END) * 100 / SUM(value) AS percentage FROM transaction_object_detection GROUP BY type ORDER BY percentage DESC",transaction_object_detection,0.9501,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:45.917238
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type",transaction_object_detection,0.605,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:46.522281
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT device_id FROM transaction_object_detection),"transaction_enose, transaction_object_detection",0.6395,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:47.161748
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,"SELECT DATE(date_time) AS transaction_date, COUNT(*) AS total_transactions FROM transaction_enose GROUP BY transaction_date UNION ALL SELECT DATE(detection_time) AS transaction_date, COUNT(*) AS total_transactions FROM transaction_object_detection GROUP BY transaction_date","transaction_enose, transaction_object_detection",0.9726,gemma3:4b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T10:24:48.134336
