question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error,pred_rows_count,gold_rows_count,pred_rows_preview,gold_rows_preview
11,transaction_enose,SELECT MAX(date_time) AS transaksi_terakhir FROM transaction_enose,SELECT MAX(date_time) AS last_transaction FROM transaction_enose ORDER BY date_time DESC LIMIT 1,False,True,True,True,False,True,True,match,0.301,0.25,,,,1,1,2026-04-08 10:23:28,2026-04-08 10:23:28
12,transaction_enose,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',SELECT * FROM transaction_enose WHERE date_time BETWEEN '2025-01-01 10:00' AND '2025-01-01 12:00',False,False,True,True,False,True,True,mismatch,0.525,0.953,,,,0,66,,"1 | e-nose_2 | 2026-04-08 10:18:15 | greentea | [{""MQ9"":149.42},{""MQ4"":261.7},{""TGS2602"":84.44},{""MQ6"":154.18},{""MQ5"":454.56},{""TGS2620"":75.47},{""MQ138"":372.19},{""MQ3"":151.35},{""TGS822"":28.64},{""MQ7"":199.39}] | [{""Class"":""Baik"",""Score"":[50.2],""Multiclass"":[""A""]}] || 1 | e-nose_2 | 2026-04-08 10:23:28 | greentea | [{""MQ9"":235.29},{""MQ4"":286.73},{""TGS2602"":86.73},{""MQ6"":233.96},{""MQ5"":401.82},{""TGS2620"":93.21},{""MQ138"":380.38},{""MQ3"":170.82},{""TGS822"":31.73},{""MQ7"":117.65}] | [{""Class"":""Baik"",""Sco..."
13,transaction_enose,"SELECT MIN(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS min_score FROM transaction_enose","SELECT 'table_enose' AS source, COUNT(*) AS total FROM transaction_enose WHERE type = 'low' ORDER BY value ASC LIMIT 50",False,False,True,True,False,True,True,mismatch,0.291,0.359,,,,1,1,table_enose | 0,0.00
14,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC",SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id IS NOT NULL,False,False,True,True,False,True,True,mismatch,0.247,0.282,,,,1,5,233,10.251.251.172:8080 | 1 || e-nose_1 | 228 || e-nose_1/1.0 | 1
15,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Class:Baik%' THEN 1 ELSE 0 END) AS total_baik, SUM(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 ELSE 0 END) AS total_cacat_mutu FROM transaction_enose",SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'Baik' AND data_send IS NOT NULL AND value IS NOT NULL,False,False,True,True,False,True,True,mismatch,0.283,0.306,,,,1,1,0,0 | 20
16,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Multiclass:A%' THEN 1 ELSE 0 END) AS A, SUM(CASE WHEN value LIKE '%Multiclass:B%' THEN 1 ELSE 0 END) AS B, SUM(CASE WHEN value LIKE '%Multiclass:C%' THEN 1 ELSE 0 END) AS C, SUM(CASE WHEN value LIKE '%Multiclass:D%' THEN 1 ELSE 0 END) AS D, SUM(CASE WHEN value LIKE '%Multiclass:E%' THEN 1 ELSE 0 END) AS E FROM transaction_enose","SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'e-nose' AND value IN ('A', 'B', 'C', 'D', 'E')",False,False,True,True,False,True,True,mismatch,0.323,0.381,,,,1,1,0,0 | 0 | 0 | 0 | 0
17,transaction_enose,"SELECT type, AVG(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS avg_score FROM transaction_enose GROUP BY type ORDER BY avg_score DESC","SELECT 'teh' AS category, AVG(value) AS average_score FROM transaction_enose WHERE type = 'teh' GROUP BY category ORDER BY average_score DESC LIMIT 50",False,False,True,True,False,True,True,mismatch,0.27,0.419,,,,0,1,,greentea | 0.000000
18,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1",SELECT device_id FROM transaction_enose WHERE type = 'data_send' AND value IS NOT NULL ORDER BY COUNT(*) DESC LIMIT 1,False,False,True,True,False,True,True,mismatch,0.271,0.563,,,,1,1,None,e-nose_1 | 228
19,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 GROUP BY tanggal ORDER BY tanggal",SELECT COUNT(*) AS total FROM transaction_enose WHERE user_key = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7,False,False,True,True,False,True,True,mismatch,0.309,0.345,,,,1,2,0,2025-07-04 | 8 || 2025-07-07 | 2
20,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY tanggal ORDER BY total DESC LIMIT 1",SELECT COUNT(*) AS total FROM transaction_enose WHERE date_time = '2021-07-25',False,False,True,True,False,True,True,mismatch,0.302,0.377,,,,1,1,0,2025-06-25 | 21
21,transaction_enose,"SELECT ROUND(COUNT(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 END) * 100.0 / COUNT(*), 2) AS persen_cacat_mutu FROM transaction_enose",SELECT COUNT(*) / (SELECT COUNT(*) FROM transaction_enose WHERE type = 'Cacat Mutu') AS percentage FROM transaction_enose WHERE type = 'Cacat Mutu',False,False,True,True,False,True,True,mismatch,0.342,0.293,,,,1,1,None,8.58
22,transaction_enose,"SELECT DATE_FORMAT(date_time, '%Y-%m') AS bulan, COUNT(*) AS total FROM transaction_enose GROUP BY bulan HAVING total > 20 ORDER BY bulan","SELECT DATE(transaction_enose.date_time) AS month, COUNT(*) AS total FROM transaction_enose WHERE value IS NOT NULL GROUP BY month ORDER BY month ASC",False,False,True,True,False,True,True,mismatch,0.535,0.397,,,,38,3,2025-02-07 | 8 || 2025-02-10 | 11 || 2025-02-12 | 8,2025-02 | 80 || 2025-05 | 82 || 2025-06 | 36
23,transaction_enose,SELECT * FROM transaction_enose WHERE DATE(date_time) = (SELECT DATE(date_time) FROM transaction_enose GROUP BY DATE(date_time) ORDER BY COUNT(*) DESC LIMIT 1),"SELECT transaction_enose.user_key, transaction_enose.device_id, transaction_enose.date_time, transaction_enose.type, transaction_enose.data_send, transaction_enose.value, SUM(transaction_enose.value) AS total_transaksi FROM transaction_enose GROUP BY transaction_enose.user_key, transaction_enose.device_id, transaction_enose.date_time, transaction_enose.type, transaction_enose.data_send, transaction_enose.value ORDER BY total_transaksi DESC",False,False,True,True,False,True,True,mismatch,11.276,0.911,,,,233,21,"1 | e-nose_2 | 2026-04-08 10:18:15 | greentea | [{""MQ9"":149.42},{""MQ4"":261.7},{""TGS2602"":84.44},{""MQ6"":154.18},{""MQ5"":454.56},{""TGS2620"":75.47},{""MQ138"":372.19},{""MQ3"":151.35},{""TGS822"":28.64},{""MQ7"":199.39}] | [{""Class"":""Baik"",""Score"":[50.2],""Multiclass"":[""A""]}] | 0.0 || 1 | e-nose_2 | 2026-04-08 10:23:28 | greentea | [{""MQ9"":235.29},{""MQ4"":286.73},{""TGS2602"":86.73},{""MQ6"":233.96},{""MQ5"":401.82},{""TGS2620"":93.21},{""MQ138"":380.38},{""MQ3"":170.82},{""TGS822"":31.73},{""MQ7"":117.65}] | [{""Class"":""Baik...","eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk | e-nose_1 | 2025-06-25 09:30:27 | greentea | [{""MQ3"":531.5666666667,""TGS822"":41.3,""TGS2602"":56.0666666667,""MQ5"":56.1666666667,""MQ138"":390.6833333333,""TGS2620"":83.3166666667}] | {""0"":{""Class"":""Baik"",""Score"":[48.6],""Multiclass"":[""C""]}} || eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1..."
24,transaction_object_detection,SELECT * FROM transaction_object_detection,SELECT * FROM transaction_object_detection WHERE type = 'detected',False,False,True,True,False,True,True,mismatch,2.522,32.253,,,,0,5496,,2025-02-19 13:09:43 | bicycle | 15 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:09:43 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLC...
25,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,SELECT * FROM transaction_object_detection WHERE detection_time > CURDATE() ORDER BY detection_time ASC LIMIT 10,False,False,True,True,False,True,True,mismatch,1.429,1.954,,,,0,10,,2025-07-07 10:05:53 | refrigerator | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:03 | refrigerator | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:13 | refrigerator | 1 | e...
26,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,SELECT * FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection),False,False,True,True,False,True,True,mismatch,3.889,1.371,,,,3,1,2025-07-07 10:06:44 | dosen-staff | 2 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:44 | mahasiswa | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:44 | refrigerator | 1 | edge_...,2025-07-07 10:06:44 | dosen-staff | 2 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk
27,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,SELECT * FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection),False,False,True,True,False,True,True,mismatch,3.533,1.324,,,,3,1,2025-07-07 10:06:44 | dosen-staff | 2 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:44 | mahasiswa | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:44 | refrigerator | 1 | edge_...,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk
28,transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,"SELECT DISTINCT type FROM transaction_object_detection WHERE detection_time IS NOT NULL AND type NOT IN ('no_detection', 'error')",False,True,True,True,False,True,True,match,2.278,1.931,,,,48,48,backpack || baseball glove || bed,backpack || baseball glove || bed
29,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE type = 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',True,True,True,True,False,True,True,match,2.419,2.458,,,,6,6,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...
30,transaction_object_detection,SELECT COUNT(*) AS total_record FROM transaction_object_detection WHERE type = 'bus',SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',True,True,True,True,False,True,True,match,1.407,1.319,,,,1,1,5,5
