question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
15,transaction_enose,Tampilkan jumlah transaksi e-nose dengan klasifikasi Baik dan Cacat Mutu secara bersamaan,"SELECT COUNT(*) AS total FROM transaction_enose WHERE type IN ('Baik', 'Cacat Mutu') AND JSON_UNQUOTE(JSON_EXTRACT(data_send, concat('$.classification'))) IN ('Baik', 'Cacat Mutu')",transaction_enose,1.1745,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:43.199190
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?","SELECT device_id, COUNT(*) AS transaction_count FROM transaction_enose WHERE type = 'e-nose' GROUP BY device_id ORDER BY transaction_count DESC",transaction_enose,0.7264,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:43.925611
17,transaction_enose,Berapa rata-rata score per jenis teh?,"SELECT AVG(CAST(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score')) AS UNSIGNED)) AS average_score FROM transaction_enose GROUP BY type ORDER BY average_score DESC LIMIT 50",transaction_enose,1.0192,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:44.945604
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,"SELECT device_id, COUNT(*) AS count FROM transaction_enose WHERE type = 'data_send' GROUP BY device_id ORDER BY count DESC LIMIT 1",transaction_enose,0.6948,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:45.641388
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,"SELECT DATE(date_time) AS day, COUNT(*) AS daily_transactions FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 GROUP BY day ORDER BY day ASC",transaction_enose,1.2322,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:46.873637
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,"SELECT DATE(date_time) AS transaction_day, COUNT(*) AS daily_transactions FROM transaction_enose GROUP BY transaction_day ORDER BY daily_transactions DESC LIMIT 1",transaction_enose,0.7669,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:47.641546
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,"SELECT ROUND((SUM(CASE WHEN type = 'Cacat Mutu' THEN value ELSE 0 END) / COUNT(*)) * 100, 2) AS percentage_quality_detection FROM transaction_enose WHERE JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.""type""')) = 'Cacat Mutu'",transaction_enose,1.4983,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:49.141362
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,"SELECT YEAR(date_time) AS year, MONTH(date_time) AS month, COUNT(*) AS transaction_count FROM transaction_enose WHERE type = 'e-nose' GROUP BY YEAR(date_time), MONTH(date_time) HAVING COUNT(*) > 20",transaction_enose,1.3481,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:50.489435
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,"SELECT date_time, COUNT(*) AS daily_transactions FROM transaction_enose WHERE type = 'e-nose' GROUP BY DATE(date_time) ORDER BY daily_transactions DESC LIMIT 1",transaction_enose,0.8494,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:51.340806
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT * FROM transaction_object_detection,transaction_object_detection,0.5554,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:51.897247
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,transaction_object_detection,0.4586,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:52.356835
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,"SELECT detection_time, type, value FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1",transaction_object_detection,0.5376,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:52.895422
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,SELECT detection_time FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,transaction_object_detection,0.4572,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:53.353527
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT DISTINCT type FROM transaction_object_detection ORDER BY type ASC LIMIT 50,transaction_object_detection,0.4791,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:53.832670
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',transaction_object_detection,0.399,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:54.232698
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT COUNT(*) AS count FROM transaction_object_detection WHERE type = 'bus',transaction_object_detection,0.454,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:54.687715
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT * FROM transaction_object_detection WHERE value < 5 ORDER BY detection_time DESC LIMIT 50,transaction_object_detection,0.5538,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:55.243478
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT MAX(detection_time) AS last_detection FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,0.6703,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:55.915037
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,SELECT MIN(value) AS min_detection_value FROM transaction_object_detection WHERE detection_time >= NOW() - INTERVAL 1 DAY,transaction_object_detection,0.7881,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:56.704195
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT type, COUNT(*) AS detection_count FROM transaction_object_detection GROUP BY type ORDER BY detection_count DESC",transaction_object_detection,0.583,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:57.288201
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,"SELECT type, COUNT(*) AS detection_count FROM transaction_object_detection GROUP BY type ORDER BY detection_count DESC",transaction_object_detection,0.5808,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:57.870508
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,"SELECT DATE(detection_time) AS detection_date, COUNT(*) AS daily_count FROM transaction_object_detection GROUP BY DATE(detection_time) ORDER BY detection_date ASC LIMIT 50",transaction_object_detection,0.9201,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:31:58.791619
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,"SELECT DATE(detection_time) AS date, COUNT(*) AS object_count FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY DATE(detection_time) ORDER BY detection_time ASC LIMIT 1",transaction_object_detection,1.2496,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:32:00.042214
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT DATE(detection_time) AS detection_date, type, COUNT(*) AS daily_count FROM transaction_object_detection GROUP BY detection_date, type ORDER BY detection_date ASC, type",transaction_object_detection,0.9445,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:32:00.988173
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,"SELECT type, COUNT(*) AS count FROM transaction_object_detection GROUP BY type ORDER BY count DESC LIMIT 1",transaction_object_detection,0.5749,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:32:01.564553
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,"SELECT type, COUNT(*) AS frequency FROM transaction_object_detection GROUP BY type ORDER BY frequency DESC LIMIT 1",transaction_object_detection,0.5698,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:32:02.135295
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,"SELECT HOUR(detection_time) AS hour, COUNT(*) AS detection_count FROM transaction_object_detection WHERE type = 'people' GROUP BY hour ORDER BY detection_count DESC LIMIT 1",transaction_object_detection,0.8932,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:32:03.029495
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM transaction_object_detection) AS percentage FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.813,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:32:03.843486
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC LIMIT 50",transaction_object_detection,0.7752,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:32:04.619746
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT DISTINCT enose.device_id FROM transaction_enose WHERE NOT EXISTS (SELECT 1 FROM transaction_object_detection WHERE device_id = enose.device_id) ORDER BY enose.device_id,"transaction_enose, transaction_object_detection",1.0929,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:32:05.712612
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,"SELECT DATE(date_time) AS transaction_date, COUNT(*) AS daily_transactions FROM (SELECT date_time FROM transaction_enose UNION ALL SELECT detection_time AS date_time FROM transaction_object_detection) AS combined_tables GROUP BY transaction_date ORDER BY transaction_date ASC","transaction_enose, transaction_object_detection",1.5699,phi3.5:3.8b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:32:07.283520
