question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
11,transaction_enose,Kapan transaksi e-nose terakhir terjadi?,SELECT MAX(date_time) AS last_transaction FROM transaction_enose,transaction_enose,1.8881,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:14.265694
12,transaction_enose,Tampilkan transaksi e-nose yang terjadi antara jam 10:00 dan 12:00,SELECT * FROM transaction_enose WHERE date_time BETWEEN '10:00' AND '12:00',transaction_enose,2.1362,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:16.403415
13,transaction_enose,Berapa score klasifikasi terendah yang pernah tercatat?,SELECT MIN(value) AS lowest_score FROM transaction_enose,transaction_enose,1.7453,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:18.149783
14,transaction_enose,Berapa jumlah transaksi e-nose per device?,SELECT COUNT(*) AS total_transactions FROM transaction_enose GROUP BY device_id,transaction_enose,2.0754,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:20.226181
15,transaction_enose,Tampilkan jumlah transaksi e-nose dengan klasifikasi Baik dan Cacat Mutu secara bersamaan,"SELECT COUNT(*) AS total FROM transaction_enose WHERE type IN ('Baik', 'Cacat Mutu')",transaction_enose,1.956,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:22.183280
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?","SELECT type AS multiclass, COUNT(*) AS total_transactions FROM transaction_enose GROUP BY type",transaction_enose,1.76,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:23.944250
17,transaction_enose,Berapa rata-rata score per jenis teh?,"SELECT AVG(value) AS average_score, type FROM transaction_enose WHERE date_time >= '2023-01-01' AND date_time <= '2023-12-31' GROUP BY type",transaction_enose,4.4559,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:28.401121
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,"SELECT device_id, COUNT(*) AS frequency FROM transaction_enose GROUP BY device_id ORDER BY frequency DESC LIMIT 1",transaction_enose,2.6736,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:31.075750
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,SELECT COUNT(*) AS total_transactions FROM transaction_enose WHERE device_id = 'e-nose_1' AND MONTH(date_time) = 7 AND YEAR(date_time) = 2025,transaction_enose,3.5973,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:34.674512
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,"SELECT date_time, COUNT(*) AS total FROM transaction_enose GROUP BY date_time ORDER BY total DESC LIMIT 1",transaction_enose,2.9673,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:37.641790
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,"SELECT COUNT(*) AS total_transactions, ROUND(100 * COUNT(*) FILTER (WHERE type = 'Cacat Mutu') / COUNT(*), 2) AS percentage_quality_detected FROM transaction_enose",transaction_enose,3.6357,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:41.279059
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,"SELECT MONTHNAME(date_time) AS month, COUNT(*) AS transaction_count FROM transaction_enose WHERE type = 'e-nose' AND value > 20 GROUP BY MONTH(date_time) ORDER BY transaction_count DESC",transaction_enose,3.9355,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:45.214530
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1",transaction_enose,1.9157,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:47.130272
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT * FROM transaction_object_detection,transaction_object_detection,1.1601,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:48.290388
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT * FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection) LIMIT 10,transaction_object_detection,3.5642,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:51.855627
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,SELECT * FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection),transaction_object_detection,3.8512,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:55.707881
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,SELECT * FROM transaction_object_detection WHERE detection_time = (SELECT MIN(detection_time) FROM transaction_object_detection),transaction_object_detection,3.0599,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:46:58.768855
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT DISTINCT type FROM transaction_object_detection,transaction_object_detection,1.8388,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:00.608580
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',transaction_object_detection,2.0685,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:02.679079
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',transaction_object_detection,2.3434,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:05.023522
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT * FROM transaction_object_detection WHERE value < 5,transaction_object_detection,2.1371,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:07.161692
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT detection_time AS last_detection_time FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,3.1237,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:10.286394
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,SELECT MIN(value) AS min_object_value FROM transaction_object_detection WHERE detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection),transaction_object_detection,4.0023,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:14.290192
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",transaction_object_detection,2.1645,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:16.454650
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,"SELECT type, COUNT(*) AS count FROM transaction_object_detection GROUP BY type",transaction_object_detection,1.9188,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:18.374409
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,"SELECT COUNT(*) AS total_objects_per_day, DATE(detection_time) AS detection_date FROM transaction_object_detection GROUP BY detection_date",transaction_object_detection,3.1729,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:21.548396
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,SELECT COUNT(*) AS total_objects FROM transaction_object_detection WHERE detection_time >= '2025-02-19 00:00:00' AND detection_time < '2025-02-19 01:00:00',transaction_object_detection,5.5668,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:27.116274
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT type, COUNT(*) AS count FROM transaction_object_detection WHERE DATE(detection_time) = CURDATE() GROUP BY type",transaction_object_detection,3.0106,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:30.127934
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE detection_time >= DATE_SUB(NOW(), INTERVAL 1 DAY) GROUP BY type ORDER BY total DESC LIMIT 1",transaction_object_detection,4.5845,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:34.712397
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,"SELECT type, COUNT(*) AS count FROM transaction_object_detection GROUP BY type ORDER BY count DESC LIMIT 1",transaction_object_detection,2.7894,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:37.502820
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,"SELECT detection_time, COUNT(*) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY detection_time ORDER BY total DESC LIMIT 1",transaction_object_detection,3.661,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:41.164465
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, ROUND(100 * COUNT(*) / (SELECT COUNT(*) FROM transaction_object_detection), 2) AS percentage FROM transaction_object_detection GROUP BY type ORDER BY percentage DESC",transaction_object_detection,4.0102,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:45.174619
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,"SELECT type, COUNT(*) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type",transaction_object_detection,2.8261,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:48.000757
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT DISTINCT transaction_enose.device_id AS device_id FROM transaction_enose LEFT JOIN transaction_object_detection ON transaction_enose.device_id = transaction_object_detection.device_id WHERE transaction_object_detection.device_id IS NULL,"transaction_enose, transaction_object_detection",4.7762,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:52.778043
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,SELECT COUNT(*) AS total FROM transaction_enose enose JOIN transaction_object_detection detection ON enose.device_id = detection.device_id AND enose.user_key = detection.user_key WHERE DATE(enose.date_time) = DATE(detection.detection_time) GROUP BY DATE(enose.date_time),"transaction_enose, transaction_object_detection",6.8217,codellama:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:47:59.600919
