question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
11,transaction_enose,Kapan transaksi e-nose terakhir terjadi?,SELECT MAX(date_time) AS latest_transaction FROM transaction_enose WHERE type = 'transaksi',transaction_enose,1.2532,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:36:55.484375
12,transaction_enose,Tampilkan transaksi e-nose yang terjadi antara jam 10:00 dan 12:00,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00' ORDER BY date_time DESC,transaction_enose,2.2184,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:36:57.703812
13,transaction_enose,Berapa score klasifikasi terendah yang pernah tercatat?,"SELECT MIN(JSON_EXTRACT(data_send, '$.score')) AS min_score FROM transaction_enose",transaction_enose,1.3799,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:36:59.083714
14,transaction_enose,Berapa jumlah transaksi e-nose per device?,"SELECT `device_id`, COUNT(`value`) AS total_transactions FROM `transaction_enose` GROUP BY `device_id`",transaction_enose,1.6299,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:00.714662
15,transaction_enose,Tampilkan jumlah transaksi e-nose dengan klasifikasi Baik dan Cacat Mutu secara bersamaan,"SELECT COUNT(*) AS total FROM transaction_enose WHERE type IN ('Klasifikasi Baik', 'Klasifikasi Cacat Mutu') AND JSON_EXTRACT(data_send, '$.classification') IS NOT NULL",transaction_enose,2.6167,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:03.332329
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?","SELECT `type`, COUNT(*) AS total FROM transaction_enose WHERE type IN ('A', 'B', 'C', 'D', 'E') GROUP BY type",transaction_enose,1.8091,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:05.142489
17,transaction_enose,Berapa rata-rata score per jenis teh?,"SELECT `type`, AVG(`value`) AS average_score FROM transaction_enose JOIN JSON_TABLE(data_send, '$.teaType[*]""score"":""$' COLUMNS (score INT PATH '$.score')) as tea_scores GROUP BY type",transaction_enose,2.8855,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:08.028989
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1",transaction_enose,1.6374,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:09.667390
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,"SELECT COUNT(*) AS daily_transactions FROM transaction_enose WHERE MONTH(date_time) = 7 AND YEAR(date_time) = 2025 AND device_id = 'e-nose_1' AND DATE(date_time) <= DATE_ADD(DATE('2025-07-01'), INTERVAL day SECOND) GROUP BY DATE(date_time)",transaction_enose,4.4981,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:14.166567
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,"SELECT DATE(date_time) AS date, COUNT(*) AS transactions FROM transaction_enose WHERE type = 'e-nose' GROUP BY date ORDER BY transactions DESC LIMIT 1",transaction_enose,2.4073,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:16.575487
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,"SELECT COUNT(*) as total, SUM(CASE WHEN JSON_EXTRACT(data_send, '$.type') = 'Cacat Mutu' THEN 1 ELSE 0 END) as cacat_mutu_count FROM transaction_enose",transaction_enose,2.7871,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:19.363588
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,"SELECT MONTH(date_time) AS month, COUNT(*) AS transaction_count FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.type') = 'transaction' AND value > 20 GROUP BY month HAVING transaction_count > 20 ORDER BY month ASC",transaction_enose,3.3268,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:22.691355
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,"SELECT `date_time`, `user_key`, `device_id`, SUM(`value`) AS total_transactions FROM `transaction_enose` GROUP BY `date_time` ORDER BY total_transactions DESC LIMIT 1",transaction_enose,2.6443,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:25.336643
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT * FROM transaction_object_detection,transaction_object_detection,0.9144,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:26.252086
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,transaction_object_detection,1.1256,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:27.378830
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 50,transaction_object_detection,1.1487,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:28.528552
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,transaction_object_detection,1.1522,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:29.681853
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT DISTINCT type FROM transaction_object_detection,transaction_object_detection,0.8642,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:30.549142
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE type = 'car' ORDER BY detection_time DESC,transaction_object_detection,1.2254,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:31.775585
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',transaction_object_detection,1.099,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:32.875612
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT * FROM transaction_object_detection WHERE value < 5,transaction_object_detection,0.9779,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:33.854475
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT MAX(detection_time) AS latest_detection FROM transaction_object_detection,transaction_object_detection,1.0882,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:34.943831
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,"SELECT MIN(value) AS min_value FROM transaction_object_detection GROUP BY detection_time, device_id, user_key",transaction_object_detection,1.7417,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:36.685561
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT `type`, COUNT(`value`) AS total FROM `transaction_object_detection` GROUP BY `type` ORDER BY total DESC",transaction_object_detection,1.6819,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:38.368411
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC",transaction_object_detection,1.3964,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:39.765786
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,"SELECT COUNT(*) AS total, DATE(detection_time) AS tanggal FROM transaction_object_detection GROUP BY tanggal ORDER BY tanggal DESC",transaction_object_detection,1.8765,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:41.642278
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,"SELECT HOUR(detection_time) AS hour, COUNT(*) AS total FROM transaction_object_detection WHERE detection_time >= '2025-02-19 00:00:00' AND detection_time < '2025-02-20 00:00:00' GROUP BY hour ORDER BY total DESC",transaction_object_detection,3.9715,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:45.615341
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT `type`, COUNT(`value`) AS `total_deteksi`, DATE(`detection_time`) AS `tanggal` FROM `transaction_object_detection` GROUP BY `type`, `tanggal` ORDER BY `tanggal` DESC, `type` ASC",transaction_object_detection,3.1478,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:48.764417
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",transaction_object_detection,1.5971,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:50.362528
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,"SELECT `type`, COUNT(`value`) AS total FROM `transaction_object_detection` GROUP BY `type` ORDER BY total DESC LIMIT 1",transaction_object_detection,1.8086,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:52.172128
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,"SELECT DATE_FORMAT(detection_time, '%H') AS hour, COUNT(*) AS count FROM transaction_object_detection WHERE type = 'people' GROUP BY hour ORDER BY count DESC LIMIT 1",transaction_object_detection,2.5188,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:54.690949
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, COUNT(*) AS total_type, SUM(value) AS total_value, COUNT(*) OVER() AS total_all, (COUNT(*) * 100.0 / SUM(value)) AS percentage FROM transaction_object_detection GROUP BY type ORDER BY percentage DESC",transaction_object_detection,3.4056,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:37:58.097506
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,"SELECT `type`, COUNT(`value`) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY `type` ORDER BY total DESC",transaction_object_detection,2.0019,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:38:00.100955
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT device_id FROM transaction_object_detection),"transaction_enose, transaction_object_detection",1.6256,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:38:01.727549
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,"SELECT DATE(transaction_enose.date_time) AS date, COUNT(*) AS transactions FROM transaction_enose LEFT JOIN transaction_object_detection ON transaction_enose.device_id = transaction_object_detection.device_id AND transaction_enose.date_time = transaction_object_detection.detection_time GROUP BY date ORDER BY date DESC","transaction_enose, transaction_object_detection",4.0612,mistral:7b,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-02-27T11:38:05.789324
