question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,"SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 GROUP BY DATE_FORMAT(date_time, '%Y-%m-%d')",transaction_enose,0.5899,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:45.073309
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,"SELECT DATE(date_time) AS transaction_day, COUNT(*) AS total_transactions FROM transaction_enose GROUP BY transaction_day ORDER BY total_transactions DESC LIMIT 1",transaction_enose,0.4377,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:45.511008
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,"SELECT CAST(SUM(CASE WHEN JSON_EXTRACT(data_send, '$.type') = 'Cacat Mutu' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM transaction_enose WHERE value > 0 AND type LIKE '%deteksi%'",transaction_enose,0.6691,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:46.180076
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,"SELECT DATE_FORMAT(date_time, '%Y-%m') AS month, COUNT(*) AS transaction_count FROM transaction_enose GROUP BY month HAVING transaction_count > 20",transaction_enose,0.4694,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:46.649508
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,"SELECT user_key, device_id, date_time, type, data_send, value FROM transaction_enose WHERE DATE(date_time) = (SELECT DATE(date_time) FROM transaction_enose GROUP BY DATE(date_time) ORDER BY COUNT(*) DESC LIMIT 1)",transaction_enose,0.6711,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:47.320647
24,transaction_object_detection,Tampilkan semua data deteksi objek,"SELECT detection_time, type, value, device_id, user_key FROM transaction_object_detection",transaction_object_detection,0.3457,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:47.666395
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,SELECT * FROM transaction_object_detection WHERE type = 'object_detection' ORDER BY detection_time DESC LIMIT 10,transaction_object_detection,0.3255,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:47.998221
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,"SELECT detection_time, type, value, device_id, user_key FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1",transaction_object_detection,0.3515,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:48.349683
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,"SELECT detection_time, type, value, device_id, user_key FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1",transaction_object_detection,0.3611,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:48.710821
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT type FROM transaction_object_detection GROUP BY type,transaction_object_detection,0.2137,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:48.927066
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',transaction_object_detection,0.2409,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:49.174029
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',transaction_object_detection,0.2729,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:49.446912
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,"SELECT detection_time, type, value FROM transaction_object_detection WHERE value < 5",transaction_object_detection,0.3012,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:49.748157
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT MAX(detection_time) AS last_detection FROM transaction_object_detection,transaction_object_detection,0.2495,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:49.997684
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,SELECT MIN(value) AS min_value FROM transaction_object_detection,transaction_object_detection,0.2155,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:50.213142
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.2708,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:50.483924
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC",transaction_object_detection,0.2907,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:50.775113
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,"SELECT DATE(detection_time) AS detection_date, COUNT(*) AS total_objects_detected FROM transaction_object_detection GROUP BY detection_date ORDER BY detection_date ASC",transaction_object_detection,0.3816,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:51.156753
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,"SELECT COUNT(*) AS total FROM transaction_object_detection WHERE DATE_FORMAT(detection_time, '%Y-%m-%d %H') = '2025-02-19 00' AND DATE_FORMAT(detection_time, '%j') = DAYOFYEAR('2025-02-19') GROUP BY DATE_FORMAT(detection_time, '%Y-%m-%d %H')",transaction_object_detection,0.8741,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:52.030849
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT DATE(detection_time) AS date, type, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time), type ORDER BY date ASC, total DESC",transaction_object_detection,0.443,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:52.473814
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,"SELECT type, SUM(value) AS total_value FROM transaction_object_detection GROUP BY type ORDER BY total_value DESC LIMIT 1",transaction_object_detection,0.3575,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:52.831293
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,"SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",transaction_object_detection,0.3291,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:53.160348
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,"SELECT DATE_FORMAT(detection_time, '%H') AS hour, COUNT(*) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY hour ORDER BY total DESC LIMIT 1",transaction_object_detection,0.4656,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:53.625930
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, value/ SUM(value) OVER () * 100 AS percentage FROM transaction_object_detection GROUP BY type",transaction_object_detection,0.3603,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:53.986236
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC",transaction_object_detection,0.3707,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:54.356923
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT device_id FROM transaction_object_detection),"transaction_enose, transaction_object_detection",0.3145,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:54.671400
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,"SELECT DATE(date_time) AS transaction_date, COUNT(*) AS total_transactions FROM `transaction_enose` WHERE DATE(date_time) >= '2023-01-01' GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS detection_date, COUNT(*) AS total_transactions FROM `transaction_object_detection` WHERE DATE(detection_time) >= '2023-01-01' GROUP BY DATE(detection_time) ORDER BY transaction_date ASC","transaction_enose, transaction_object_detection",1.0517,qwen2.5:3B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:09:55.723144
