question_id,db_id,question,predicted_sql,retrieved_tables,latency_seconds,llm_model,embedding_model,top_k,method,timestamp
13,transaction_enose,Berapa score klasifikasi terendah yang pernah tercatat?,SELECT 1,transaction_enose,0.0847,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:13.228592
14,transaction_enose,Berapa jumlah transaksi e-nose per device?,SELECT COUNT(*) AS total FROM transaction_enose WHERE user_key = 'user_key' AND device_id = 'device_id',transaction_enose,0.1989,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:13.427502
15,transaction_enose,Tampilkan jumlah transaksi e-nose dengan klasifikasi Baik dan Cacat Mutu secara bersamaan,"SELECT COUNT(*) AS total FROM transaction_enose WHERE user_key = 'Baik' AND device_id = 'Cacat Mutu' GROUP BY user_key, device_id, date_time, type, data_send, value",transaction_enose,0.2875,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:13.716004
16,transaction_enose,"Berapa jumlah transaksi e-nose untuk masing-masing multiclass (A, B, C, D, E)?","SELECT COUNT(*) AS total FROM transaction_enose WHERE user_key IN ('A', 'B', 'C', 'D', 'E') AND type = 'e-nose' AND value LIKE '%multiclass%'",transaction_enose,0.2861,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:14.002108
17,transaction_enose,Berapa rata-rata score per jenis teh?,SELECT CAST(COUNT(*) AS REAL) / COUNT(*) FROM transaction_enose WHERE type = 'TEH',transaction_enose,0.1666,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:14.168709
18,transaction_enose,Device mana yang paling sering mengirimkan data e-nose?,"SELECT `user_key`, COUNT(`device_id`) AS frequency FROM `transaction_enose` GROUP BY `user_key` ORDER BY frequency DESC LIMIT 1",transaction_enose,0.236,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:14.404661
19,transaction_enose,Berapa jumlah transaksi e-nose per hari untuk device e-nose_1 pada bulan Juli 2025?,SELECT COUNT(*) AS total FROM transaction_enose WHERE user_key = 'hari/e-nose_1/bulan/Julie/2025' AND device_id = 'e-nose_1/hari/e-nose_1/bulan/Julie/2025',transaction_enose,0.3416,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:14.746265
20,transaction_enose,Pada hari apa jumlah transaksi e-nose paling banyak?,SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'device_id' AND date_time >= CURDATE() - INTERVAL 1 DAY,transaction_enose,0.2323,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:14.978605
21,transaction_enose,Berapa persentase transaksi e-nose yang terdeteksi sebagai Cacat Mutu?,SELECT CAST(COUNT(*) AS REAL) * 100 / COUNT(*) FROM transaction_enose WHERE type = 'Cacat Mutu' AND value IS NOT NULL,transaction_enose,0.2469,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:15.225539
22,transaction_enose,Tampilkan bulan-bulan dimana jumlah transaksi e-nose lebih dari 20,"SELECT DATE_FORMAT(date_time, 'B') AS bulan FROM transaction_enose WHERE user_key IN('user1', 'user2', 'user3', 'user4', 'user5', 'user6', 'user7', 'user8', 'user9', 'user10', 'user11', 'user12', 'user13', 'user14', 'user15', 'user16', 'user17', 'user18', 'user19', 'user20') AND device_id IN('device1', 'device2', 'device3', 'device4', 'device5', 'device6', 'device7', 'device8', 'device9', 'device10', 'device11', 'device12', 'device13', 'device14', 'device15', 'device16', 'device17', 'device18', 'device19', 'device20') AND type IN('e-nose1', 'e-nose2', 'e-nose3', 'e-nose4', 'e-nose5', 'e-nose6', 'e-nose7', 'e-nose8', 'e-nose9', 'e-nose10', 'e-nose11', 'e-nose12', 'e-nose13', 'e-nose14', 'e-nose15', 'e-nose16', 'e-nose17', 'e-nose18', 'e-nose19",transaction_enose,1.528,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:16.753583
23,transaction_enose,Tampilkan transaksi e-nose yang terjadi pada hari dengan total transaksi terbanyak,SELECT COUNT(*) AS total FROM transaction_enose WHERE user_key = 'e_nose' AND device_id = 'device_id' AND date_time >= '2021-01-01 00:00:00',transaction_enose,0.2978,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:17.051358
24,transaction_object_detection,Tampilkan semua data deteksi objek,SELECT * FROM transaction_object_detection WHERE type = 'value' AND value = 1,transaction_object_detection,0.1975,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:17.248897
25,transaction_object_detection,Tampilkan 10 data deteksi objek terbaru,"SELECT * FROM transaction_object_detection WHERE detection_time = '2021-12-31' ORDER BY type, value DESC LIMIT 10",transaction_object_detection,0.2045,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:17.453395
26,transaction_object_detection,Tampilkan data deteksi objek yang paling baru,SELECT * FROM transaction_object_detection WHERE value = (SELECT MAX(value) FROM transaction_object_detection),transaction_object_detection,0.1694,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:17.622799
27,transaction_object_detection,Tampilkan data deteksi objek yang paling lama,SELECT * FROM transaction_object_detection WHERE value = (SELECT MAX(value) FROM transaction_object_detection) AND type = 'longest' ORDER BY detection_time DESC LIMIT 1,transaction_object_detection,0.2461,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:17.868859
28,transaction_object_detection,Apa saja jenis objek yang pernah terdeteksi?,SELECT type FROM transaction_object_detection WHERE value = 1 AND device_id = 'device_id',transaction_object_detection,0.1648,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:18.033632
29,transaction_object_detection,Tampilkan semua data deteksi untuk objek 'car',SELECT * FROM transaction_object_detection WHERE detection_time = '2021-01-01 00:00:00' AND type = 'car' AND value = 1,transaction_object_detection,0.2424,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:18.276010
30,transaction_object_detection,Berapa jumlah record deteksi untuk jenis 'bus'?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time = '2021-01-01 00:00:00' AND type = 'bus' AND value = 1,transaction_object_detection,0.2635,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:18.539474
31,transaction_object_detection,Tampilkan deteksi objek yang nilainya kurang dari 5,SELECT * FROM transaction_object_detection WHERE value < 5 AND type = 'value',transaction_object_detection,0.1629,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:18.702388
32,transaction_object_detection,Kapan deteksi objek terakhir dilakukan?,SELECT type FROM transaction_object_detection WHERE detection_time = CURRENT_TIMESTAMP AND value = 1 ORDER BY type DESC LIMIT 1,transaction_object_detection,0.1944,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:18.896802
33,transaction_object_detection,Berapa nilai minimum objek yang terdeteksi dalam satu snapshot?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'detected' AND value < 1,transaction_object_detection,0.1725,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:19.069278
34,transaction_object_detection,Berapa total masing-masing jenis objek yang terdeteksi?,"SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type IN ('object_detected', 'object_not_detected') AND value = 1",transaction_object_detection,0.2155,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:19.285803
35,transaction_object_detection,Berapa jumlah record deteksi per jenis objek?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'deteksi' AND value > 0,transaction_object_detection,0.1871,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:19.472945
36,transaction_object_detection,Berapa total objek yang terdeteksi per hari?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time BETWEEN '2021-01-01' AND '2021-02-28' AND type = 'H',transaction_object_detection,0.2448,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:19.718702
37,transaction_object_detection,Berapa total objek yang terdeteksi per jam pada tanggal 19 Februari 2025?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time BETWEEN '1900-01-19' AND '1900-02-19' AND type = 'per_jam' AND value > 0,transaction_object_detection,0.282,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:20.001366
38,transaction_object_detection,Berapa total deteksi setiap jenis objek per hari?,"SELECT COUNT(*) AS total, type FROM transaction_object_detection WHERE detection_time = '2021-01-01 00:00:00' GROUP BY type ORDER BY total DESC",transaction_object_detection,0.2576,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:20.258984
39,transaction_object_detection,Jenis objek apa yang paling banyak jumlah totalnya?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'object_detection' AND value > 0,transaction_object_detection,0.1792,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:20.438229
40,transaction_object_detection,Jenis objek apa yang paling sering muncul dalam record deteksi?,SELECT type FROM transaction_object_detection WHERE value = 1 AND detection_time > (SELECT MAX(detection_time) FROM transaction_object_detection WHERE value = 1),transaction_object_detection,0.2308,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:20.668993
41,transaction_object_detection,Pada jam berapa deteksi people terbanyak terjadi?,SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'people' AND value > 0,transaction_object_detection,0.1788,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:20.847772
42,transaction_object_detection,Berapa persentase setiap jenis objek dari total keseluruhan?,"SELECT type, CAST(value AS REAL) / COUNT(*) * 100 as percentage FROM transaction_object_detection WHERE type = 'object_detection' AND value > 0",transaction_object_detection,0.228,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:21.076098
43,transaction_object_detection,Tampilkan total deteksi objek per jenis dari device edge_1,SELECT COUNT(*) AS total_deteksi_objek_per_jenis FROM transaction_object_detection WHERE type = 'objek' AND detection_time BETWEEN '2022-01-01 00:00:00' AND '2022-12-31 23:59:59' AND device_id = 'device_edge_1',transaction_object_detection,0.4151,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:21.491425
44,transaction_enose + transaction_object_detection,Device apa saja yang ada di tabel e-nose tapi tidak ada di tabel object detection?,SELECT device_id FROM transaction_enose WHERE type = 'e-nose' AND value IS NULL,"transaction_enose, transaction_object_detection",0.1913,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:21.682765
45,transaction_enose + transaction_object_detection,Berapa jumlah transaksi per hari dari kedua tabel digabung?,SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'GABUNG' AND user_key IN (SELECT DISTINCT user_key FROM transaction_object_detection WHERE device_id = '2')) AND detection_time BETWEEN '2023-01-01 00:00:00' AND '2023-01-31 23:59:59.999',"transaction_enose, transaction_object_detection",0.4408,InternLM2:1.8B,mxbai-embed-large,3,IMRON_MySQL_NLSQLTableQueryEngine,2026-05-11T21:18:22.123547
