question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error,pred_rows_count,gold_rows_count,pred_rows_preview,gold_rows_preview
11,transaction_enose,SELECT MAX(date_time) AS transaksi_terakhir FROM transaction_enose,SELECT * FROM transaction_enose WHERE user_key = 'Khan' AND device_id = 'E1' ORDER BY date_time DESC LIMIT 1,False,False,True,True,False,True,True,mismatch,0.245,0.236,,,,0,1,,2026-04-08 10:23:28
12,transaction_enose,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',SELECT * FROM transaction_enose WHERE user_key = 'User123' AND date_time BETWEEN '2023-01-10 00:00' AND '2023-01-11 00:00' ORDER BY value DESC LIMIT 1,False,False,True,True,False,True,True,mismatch,0.309,0.712,,,,0,66,,"1 | e-nose_2 | 2026-04-08 10:18:15 | greentea | [{""MQ9"":149.42},{""MQ4"":261.7},{""TGS2602"":84.44},{""MQ6"":154.18},{""MQ5"":454.56},{""TGS2620"":75.47},{""MQ138"":372.19},{""MQ3"":151.35},{""TGS822"":28.64},{""MQ7"":199.39}] | [{""Class"":""Baik"",""Score"":[50.2],""Multiclass"":[""A""]}] || 1 | e-nose_2 | 2026-04-08 10:23:28 | greentea | [{""MQ9"":235.29},{""MQ4"":286.73},{""TGS2602"":86.73},{""MQ6"":233.96},{""MQ5"":401.82},{""TGS2620"":93.21},{""MQ138"":380.38},{""MQ3"":170.82},{""TGS822"":31.73},{""MQ7"":117.65}] | [{""Class"":""Baik"",""Sco..."
13,transaction_enose,"SELECT MIN(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS min_score FROM transaction_enose",SELECT 1,False,False,True,True,True,True,True,mismatch,0.172,0.406,,,,1,1,1,0.00
14,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC",SELECT COUNT(*) AS total FROM transaction_enose WHERE user_key = 'user_key' AND device_id = 'device_id',False,False,True,True,False,True,True,mismatch,0.246,0.3,,,,1,5,0,10.251.251.172:8080 | 1 || e-nose_1 | 228 || e-nose_1/1.0 | 1
15,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Class:Baik%' THEN 1 ELSE 0 END) AS total_baik, SUM(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 ELSE 0 END) AS total_cacat_mutu FROM transaction_enose","SELECT COUNT(*) AS total FROM transaction_enose WHERE user_key = 'Baik' AND device_id = 'Cacat Mutu' GROUP BY user_key, device_id, date_time, type, data_send, value",False,False,True,True,False,True,True,mismatch,7.315,0.5,,,,0,1,,0 | 20
16,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Multiclass:A%' THEN 1 ELSE 0 END) AS A, SUM(CASE WHEN value LIKE '%Multiclass:B%' THEN 1 ELSE 0 END) AS B, SUM(CASE WHEN value LIKE '%Multiclass:C%' THEN 1 ELSE 0 END) AS C, SUM(CASE WHEN value LIKE '%Multiclass:D%' THEN 1 ELSE 0 END) AS D, SUM(CASE WHEN value LIKE '%Multiclass:E%' THEN 1 ELSE 0 END) AS E FROM transaction_enose","SELECT COUNT(*) AS total FROM transaction_enose WHERE user_key IN ('A', 'B', 'C', 'D', 'E') AND type = 'e-nose' AND value LIKE '%multiclass%'",False,False,True,True,False,True,True,mismatch,0.36,0.943,,,,1,1,0,0 | 0 | 0 | 0 | 0
17,transaction_enose,"SELECT type, AVG(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS avg_score FROM transaction_enose GROUP BY type ORDER BY avg_score DESC",SELECT CAST(COUNT(*) AS REAL) / COUNT(*) FROM transaction_enose WHERE type = 'TEH',False,False,False,True,False,False,True,pred_error,0.266,0.489,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'REAL) / COUNT(*) FROM transaction_enose WHERE type = 'TEH'' at line 1"")
[SQL: SELECT CAST(COUNT(*) AS REAL) / COUNT(*) FROM transaction_enose WHERE type = 'TEH']
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'REAL) / COUNT(*) FROM transaction_enose WHERE type = 'TEH') AS __syntax_check...' at line 1"")
[SQL: SELECT * FROM (SELECT CAST(COUNT(*) AS REAL) / COUNT(*) FROM transaction_enose WHERE type = 'TEH') AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,1,,greentea | 0.000000
18,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1","SELECT `user_key`, COUNT(`device_id`) AS frequency FROM `transaction_enose` GROUP BY `user_key` ORDER BY frequency DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,7.97,1.922,,,,1,1,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk | 231,e-nose_1 | 228
19,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 GROUP BY tanggal ORDER BY tanggal",SELECT COUNT(*) AS total FROM transaction_enose WHERE user_key = 'hari/e-nose_1/bulan/Julie/2025' AND device_id = 'e-nose_1/hari/e-nose_1/bulan/Julie/2025',False,False,True,True,False,True,True,mismatch,0.225,0.338,,,,1,2,0,2025-07-04 | 8 || 2025-07-07 | 2
20,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY tanggal ORDER BY total DESC LIMIT 1",SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'device_id' AND date_time >= CURDATE() - INTERVAL 1 DAY,False,False,True,True,False,True,True,mismatch,0.271,0.307,,,,1,1,0,2025-06-25 | 21
21,transaction_enose,"SELECT ROUND(COUNT(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 END) * 100.0 / COUNT(*), 2) AS persen_cacat_mutu FROM transaction_enose",SELECT CAST(COUNT(*) AS REAL) * 100 / COUNT(*) FROM transaction_enose WHERE type = 'Cacat Mutu' AND value IS NOT NULL,False,False,False,True,False,False,True,pred_error,0.278,0.423,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'REAL) * 100 / COUNT(*) FROM transaction_enose WHERE type = 'Cacat Mutu' AND v...' at line 1"")
[SQL: SELECT CAST(COUNT(*) AS REAL) * 100 / COUNT(*) FROM transaction_enose WHERE type = 'Cacat Mutu' AND value IS NOT NULL]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'REAL) * 100 / COUNT(*) FROM transaction_enose WHERE type = 'Cacat Mutu' AND v...' at line 1"")
[SQL: SELECT * FROM (SELECT CAST(COUNT(*) AS REAL) * 100 / COUNT(*) FROM transaction_enose WHERE type = 'Cacat Mutu' AND value IS NOT NULL) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,1,,8.58
22,transaction_enose,"SELECT DATE_FORMAT(date_time, '%Y-%m') AS bulan, COUNT(*) AS total FROM transaction_enose GROUP BY bulan HAVING total > 20 ORDER BY bulan","SELECT DATE_FORMAT(date_time, 'B') AS bulan FROM transaction_enose WHERE user_key IN('user1', 'user2', 'user3', 'user4', 'user5', 'user6', 'user7', 'user8', 'user9', 'user10', 'user11', 'user12', 'user13', 'user14', 'user15', 'user16', 'user17', 'user18', 'user19', 'user20') AND device_id IN('device1', 'device2', 'device3', 'device4', 'device5', 'device6', 'device7', 'device8', 'device9', 'device10', 'device11', 'device12', 'device13', 'device14', 'device15', 'device16', 'device17', 'device18', 'device19', 'device20') AND type IN('e-nose1', 'e-nose2', 'e-nose3', 'e-nose4', 'e-nose5', 'e-nose6', 'e-nose7', 'e-nose8', 'e-nose9', 'e-nose10', 'e-nose11', 'e-nose12', 'e-nose13', 'e-nose14', 'e-nose15', 'e-nose16', 'e-nose17', 'e-nose18', 'e-nose19",False,False,False,True,False,False,True,pred_error,0.261,0.363,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ''e-nose19' at line 1"")
[SQL: SELECT DATE_FORMAT(date_time, 'B') AS bulan FROM transaction_enose WHERE user_key IN('user1', 'user2', 'user3', 'user4', 'user5', 'user6', 'user7', 'user8', 'user9', 'user10', 'user11', 'user12', 'user13', 'user14', 'user15', 'user16', 'user17', 'user18', 'user19', 'user20') AND device_id IN('device1', 'device2', 'device3', 'device4', 'device5', 'device6', 'device7', 'device8', 'device9', 'device10', 'device11', 'device12', 'device13', 'device14', 'device15', 'device16', 'device17', 'device18', 'device19', 'device20') AND type IN('e-nose1', 'e-nose2', 'e-nose3', 'e-nose4', 'e-nose5', 'e-nose6', 'e-nose7', 'e-nose8', 'e-nose9', 'e-nose10', 'e-nose11', 'e-nose12', 'e-nose13', 'e-nose14', 'e-nose15', 'e-nose16', 'e-nose17', 'e-nose18', 'e-nose19]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ''e-nose19) AS __syntax_check LIMIT 0' at line 1"")
[SQL: SELECT * FROM (SELECT DATE_FORMAT(date_time, 'B') AS bulan FROM transaction_enose WHERE user_key IN('user1', 'user2', 'user3', 'user4', 'user5', 'user6', 'user7', 'user8', 'user9', 'user10', 'user11', 'user12', 'user13', 'user14', 'user15', 'user16', 'user17', 'user18', 'user19', 'user20') AND device_id IN('device1', 'device2', 'device3', 'device4', 'device5', 'device6', 'device7', 'device8', 'device9', 'device10', 'device11', 'device12', 'device13', 'device14', 'device15', 'device16', 'device17', 'device18', 'device19', 'device20') AND type IN('e-nose1', 'e-nose2', 'e-nose3', 'e-nose4', 'e-nose5', 'e-nose6', 'e-nose7', 'e-nose8', 'e-nose9', 'e-nose10', 'e-nose11', 'e-nose12', 'e-nose13', 'e-nose14', 'e-nose15', 'e-nose16', 'e-nose17', 'e-nose18', 'e-nose19) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,3,,2025-02 | 80 || 2025-05 | 82 || 2025-06 | 36
23,transaction_enose,SELECT * FROM transaction_enose WHERE DATE(date_time) = (SELECT DATE(date_time) FROM transaction_enose GROUP BY DATE(date_time) ORDER BY COUNT(*) DESC LIMIT 1),SELECT COUNT(*) AS total FROM transaction_enose WHERE user_key = 'e_nose' AND device_id = 'device_id' AND date_time >= '2021-01-01 00:00:00',False,False,True,True,False,True,True,mismatch,0.282,0.705,,,,1,21,0,"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk | e-nose_1 | 2025-06-25 09:30:27 | greentea | [{""MQ3"":531.5666666667,""TGS822"":41.3,""TGS2602"":56.0666666667,""MQ5"":56.1666666667,""MQ138"":390.6833333333,""TGS2620"":83.3166666667}] | {""0"":{""Class"":""Baik"",""Score"":[48.6],""Multiclass"":[""C""]}} || eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1..."
24,transaction_object_detection,SELECT * FROM transaction_object_detection,SELECT * FROM transaction_object_detection WHERE type = 'value' AND value = 1,False,False,True,True,False,True,True,mismatch,5.783,33.592,,,,0,5496,,2025-02-19 13:09:43 | bicycle | 15 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:09:43 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLC...
25,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,"SELECT * FROM transaction_object_detection WHERE detection_time = '2021-12-31' ORDER BY type, value DESC LIMIT 10",False,False,True,True,False,True,True,mismatch,2.207,2.502,,,,0,10,,2025-07-07 10:05:53 | refrigerator | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:03 | refrigerator | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:13 | refrigerator | 1 | e...
26,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,SELECT * FROM transaction_object_detection WHERE value = (SELECT MAX(value) FROM transaction_object_detection),False,False,True,True,False,True,True,mismatch,7.993,2.156,,,,1,1,2025-06-26 14:28:12 | chair | 634 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk,2025-07-07 10:06:44 | dosen-staff | 2 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk
27,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,SELECT * FROM transaction_object_detection WHERE value = (SELECT MAX(value) FROM transaction_object_detection) AND type = 'longest' ORDER BY detection_time DESC LIMIT 1,False,False,True,True,False,True,True,mismatch,2.199,2.044,,,,0,1,,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk
28,transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,SELECT type FROM transaction_object_detection WHERE value = 1 AND device_id = 'device_id',False,False,True,True,False,True,True,mismatch,0.398,2.5,,,,0,48,,backpack || baseball glove || bed
29,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE type = 'car',SELECT * FROM transaction_object_detection WHERE detection_time = '2021-01-01 00:00:00' AND type = 'car' AND value = 1,False,False,True,True,False,True,True,mismatch,2.378,2.413,,,,0,6,,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...
30,transaction_object_detection,SELECT COUNT(*) AS total_record FROM transaction_object_detection WHERE type = 'bus',SELECT COUNT(*) AS total FROM transaction_object_detection WHERE detection_time = '2021-01-01 00:00:00' AND type = 'bus' AND value = 1,False,False,True,True,False,True,True,mismatch,1.734,1.318,,,,1,1,0,5
