question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error,pred_rows_count,gold_rows_count,pred_rows_preview,gold_rows_preview
11,transaction_enose,SELECT MAX(date_time) AS transaksi_terakhir FROM transaction_enose,SELECT MAX(date_time) FROM transaction_enose WHERE type = 'e-nose',False,False,True,True,False,True,True,mismatch,0.304,0.345,,,,1,1,None,2026-04-08 10:23:28
12,transaction_enose,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',"SELECT JSON_EXTRACT(data_send, '$.user_key') AS user_key, JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.device_id')) AS device_id, JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.date_time')) AS date_time, JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.type')) AS type, JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.data_send')) AS data_send, JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.value')) AS value FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.date_time') BETWEEN '2025-10-01 10:00' AND '2025-10-12 12:00'",False,False,True,True,False,True,True,mismatch,0.61,0.722,,,,0,66,,"1 | e-nose_2 | 2026-04-08 10:18:15 | greentea | [{""MQ9"":149.42},{""MQ4"":261.7},{""TGS2602"":84.44},{""MQ6"":154.18},{""MQ5"":454.56},{""TGS2620"":75.47},{""MQ138"":372.19},{""MQ3"":151.35},{""TGS822"":28.64},{""MQ7"":199.39}] | [{""Class"":""Baik"",""Score"":[50.2],""Multiclass"":[""A""]}] || 1 | e-nose_2 | 2026-04-08 10:23:28 | greentea | [{""MQ9"":235.29},{""MQ4"":286.73},{""TGS2602"":86.73},{""MQ6"":233.96},{""MQ5"":401.82},{""TGS2620"":93.21},{""MQ138"":380.38},{""MQ3"":170.82},{""TGS822"":31.73},{""MQ7"":117.65}] | [{""Class"":""Baik"",""Sco..."
13,transaction_enose,"SELECT MIN(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS min_score FROM transaction_enose","SELECT JSON_UNQUOTE(JSON_EXTRACT(transaction_enose, '$.score')) AS score FROM transaction_enose WHERE type = 'clasifikasi' ORDER BY score DESC LIMIT 1",False,False,False,True,False,False,True,pred_error,0.231,0.438,"(pymysql.err.OperationalError) (1054, ""Unknown column 'transaction_enose' in 'field list'"")
[SQL: SELECT JSON_UNQUOTE(JSON_EXTRACT(transaction_enose, '$.score')) AS score FROM transaction_enose WHERE type = 'clasifikasi' ORDER BY score DESC LIMIT 1]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1054, ""Unknown column 'transaction_enose' in 'field list'"")
[SQL: SELECT * FROM (SELECT JSON_UNQUOTE(JSON_EXTRACT(transaction_enose, '$.score')) AS score FROM transaction_enose WHERE type = 'clasifikasi' ORDER BY score DESC LIMIT 1) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,1,,0.00
14,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC",SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id IN (SELECT device_id FROM transaction_enose GROUP BY device_id ORDER BY COUNT(device_id) DESC LIMIT 1),False,False,False,True,False,False,True,pred_error,0.279,0.363,"(pymysql.err.NotSupportedError) (1235, ""This version of MariaDB doesn't yet support 'LIMIT & IN/ALL/ANY/SOME subquery'"")
[SQL: SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id IN (SELECT device_id FROM transaction_enose GROUP BY device_id ORDER BY COUNT(device_id) DESC LIMIT 1)]
(Background on this error at: https://sqlalche.me/e/20/tw8g)",,"(pymysql.err.NotSupportedError) (1235, ""This version of MariaDB doesn't yet support 'LIMIT & IN/ALL/ANY/SOME subquery'"")
[SQL: SELECT * FROM (SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id IN (SELECT device_id FROM transaction_enose GROUP BY device_id ORDER BY COUNT(device_id) DESC LIMIT 1)) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/tw8g)",,5,,10.251.251.172:8080 | 1 || e-nose_1 | 228 || e-nose_1/1.0 | 1
15,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Class:Baik%' THEN 1 ELSE 0 END) AS total_baik, SUM(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 ELSE 0 END) AS total_cacat_mutu FROM transaction_enose","SELECT JSON_EXTRACT(value, '$.class') AS class FROM transaction_enose WHERE type = 'e-nose' AND data_send = '{""class"": ""Baik"", ""mutu"": 0}' OR data_send = '{""class"": ""Cacat Mutu"", ""mutu"": 1}'",False,False,True,True,False,True,True,mismatch,0.304,0.31,,,,0,1,,0 | 20
16,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Multiclass:A%' THEN 1 ELSE 0 END) AS A, SUM(CASE WHEN value LIKE '%Multiclass:B%' THEN 1 ELSE 0 END) AS B, SUM(CASE WHEN value LIKE '%Multiclass:C%' THEN 1 ELSE 0 END) AS C, SUM(CASE WHEN value LIKE '%Multiclass:D%' THEN 1 ELSE 0 END) AS D, SUM(CASE WHEN value LIKE '%Multiclass:E%' THEN 1 ELSE 0 END) AS E FROM transaction_enose",SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'multiclass',False,False,True,True,False,True,True,mismatch,0.301,0.384,,,,1,1,0,0 | 0 | 0 | 0 | 0
17,transaction_enose,"SELECT type, AVG(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS avg_score FROM transaction_enose GROUP BY type ORDER BY avg_score DESC",SELECT AVG(score) AS rata_rata FROM measurements WHERE type = 'teh',False,False,False,True,False,False,True,pred_error,0.319,0.457,"(pymysql.err.ProgrammingError) (1146, ""Table 'endpoint.measurements' doesn't exist"")
[SQL: SELECT AVG(score) AS rata_rata FROM measurements WHERE type = 'teh']
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1146, ""Table 'endpoint.measurements' doesn't exist"")
[SQL: SELECT * FROM (SELECT AVG(score) AS rata_rata FROM measurements WHERE type = 'teh') AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,1,,greentea | 0.000000
18,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1","SELECT MAX(value) AS max_value, user_key FROM transaction_enose GROUP BY user_key ORDER BY SUM(value) DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,8.373,0.502,,,,1,1,"{""0"":{""Class"":""Cacat Mutu"",""Score"":[48.7],""Multiclass"":[""A""]}} | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk",e-nose_1 | 228
19,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 GROUP BY tanggal ORDER BY tanggal",SELECT COUNT(*) AS total FROM transaction_enose WHERE date_time LIKE '%/%/2025%' AND device_id = 'e-nose_1' AND type = 'e-nose',False,False,True,True,False,True,True,mismatch,0.294,0.375,,,,1,2,0,2025-07-04 | 8 || 2025-07-07 | 2
20,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY tanggal ORDER BY total DESC LIMIT 1",SELECT MAX(value) AS total FROM transaction_enose WHERE date_time LIKE '%2023%',False,False,True,True,False,True,True,mismatch,0.314,0.32,,,,1,1,None,2025-06-25 | 21
21,transaction_enose,"SELECT ROUND(COUNT(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 END) * 100.0 / COUNT(*), 2) AS persen_cacat_mutu FROM transaction_enose",SELECT CAST(SUM(CASE WHEN type = 'Cacat Mutu' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM transaction_enose WHERE value IS NOT NULL,False,False,False,True,False,False,True,pred_error,0.237,0.343,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'REAL) * 100 / COUNT(*) FROM transaction_enose WHERE value IS NOT NULL' at line 1"")
[SQL: SELECT CAST(SUM(CASE WHEN type = 'Cacat Mutu' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM transaction_enose WHERE value IS NOT NULL]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'REAL) * 100 / COUNT(*) FROM transaction_enose WHERE value IS NOT NULL) AS __s...' at line 1"")
[SQL: SELECT * FROM (SELECT CAST(SUM(CASE WHEN type = 'Cacat Mutu' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM transaction_enose WHERE value IS NOT NULL) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,1,,8.58
22,transaction_enose,"SELECT DATE_FORMAT(date_time, '%Y-%m') AS bulan, COUNT(*) AS total FROM transaction_enose GROUP BY bulan HAVING total > 20 ORDER BY bulan","SELECT DATE_FORMAT(date_time, '%Y') AS tahun FROM transaction_enose GROUP BY tahun HAVING COUNT(*) > 20",False,False,True,True,False,True,True,mismatch,0.373,0.52,,,,1,3,2025,2025-02 | 80 || 2025-05 | 82 || 2025-06 | 36
23,transaction_enose,SELECT * FROM transaction_enose WHERE DATE(date_time) = (SELECT DATE(date_time) FROM transaction_enose GROUP BY DATE(date_time) ORDER BY COUNT(*) DESC LIMIT 1),"SELECT transaction_enose.* FROM transaction_enose AS t1 INNER JOIN (SELECT device_id, MAX(value) as max_value FROM transaction_enose GROUP BY device_id) AS t2 ON t1.device_id = t2.device_id AND t1.value = t2.max_value ORDER BY t1.date_time DESC LIMIT 1",False,False,False,True,False,False,True,pred_error,0.26,0.762,"(pymysql.err.OperationalError) (1051, ""Unknown table 'endpoint.transaction_enose'"")
[SQL: SELECT transaction_enose.* FROM transaction_enose AS t1 INNER JOIN (SELECT device_id, MAX(value) as max_value FROM transaction_enose GROUP BY device_id) AS t2 ON t1.device_id = t2.device_id AND t1.value = t2.max_value ORDER BY t1.date_time DESC LIMIT 1]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1051, ""Unknown table 'endpoint.transaction_enose'"")
[SQL: SELECT * FROM (SELECT transaction_enose.* FROM transaction_enose AS t1 INNER JOIN (SELECT device_id, MAX(value) as max_value FROM transaction_enose GROUP BY device_id) AS t2 ON t1.device_id = t2.device_id AND t1.value = t2.max_value ORDER BY t1.date_time DESC LIMIT 1) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,21,,"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk | e-nose_1 | 2025-06-25 09:30:27 | greentea | [{""MQ3"":531.5666666667,""TGS822"":41.3,""TGS2602"":56.0666666667,""MQ5"":56.1666666667,""MQ138"":390.6833333333,""TGS2620"":83.3166666667}] | {""0"":{""Class"":""Baik"",""Score"":[48.6],""Multiclass"":[""C""]}} || eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1..."
24,transaction_object_detection,SELECT * FROM transaction_object_detection,"SELECT JSON_EXTRACT(metadata, '$.*') AS data FROM items WHERE type = 'deteksi'",False,False,False,True,False,False,True,pred_error,0.308,33.345,"(pymysql.err.ProgrammingError) (1146, ""Table 'endpoint.items' doesn't exist"")
[SQL: SELECT JSON_EXTRACT(metadata, '$.*') AS data FROM items WHERE type = 'deteksi']
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1146, ""Table 'endpoint.items' doesn't exist"")
[SQL: SELECT * FROM (SELECT JSON_EXTRACT(metadata, '$.*') AS data FROM items WHERE type = 'deteksi') AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,5496,,2025-02-19 13:09:43 | bicycle | 15 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:09:43 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLC...
25,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,"SELECT detection_time, type, value FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10",False,False,True,True,False,True,True,mismatch,1.846,1.806,,,,10,10,2025-07-07 10:05:53 | refrigerator | 1 || 2025-07-07 10:06:03 | refrigerator | 1 || 2025-07-07 10:06:13 | refrigerator | 1,2025-07-07 10:05:53 | refrigerator | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:03 | refrigerator | 1 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-07-07 10:06:13 | refrigerator | 1 | e...
26,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,SELECT MIN(detection_time) AS time FROM transaction_object_detection WHERE value = (SELECT MIN(value) FROM transaction_object_detection) AND type = 'deteksi',False,False,True,True,False,True,True,mismatch,1.441,1.351,,,,1,1,None,2025-07-07 10:06:44 | dosen-staff | 2 | edge_x13 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk
27,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,SELECT MAX(detection_time) AS max_detection_time FROM transaction_object_detection WHERE type = 'deteksi' AND value > (SELECT MIN(value) FROM transaction_object_detection WHERE type = 'deteksi'),False,False,True,True,False,True,True,mismatch,1.355,1.275,,,,1,1,None,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk
28,transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection WHERE value > (SELECT AVG(value) FROM transaction_object_detection),False,False,True,True,False,True,True,mismatch,3.072,1.974,,,,27,48,backpack || bed || bicycle,backpack || baseball glove || bed
